rds_index,hourbin,ewt,count,daybin,date,rbt,speed
M4_0_0,3,2.96,489,2,04-10-2016,null,null
M4_0_0,4,-3.86,1,2,04-10-2016,null,null
M4_1_0,1,0.83,170,2,04-10-2016,null,null
M4_1_0,2,1.62,1173,2,04-10-2016,null,null
M4_1_0,3,2.53,64,2,04-10-2016,null,null
M4_1_0,4,4.95,89,2,04-10-2016,null,null
M4_2_0,1,1.17,551,2,04-10-2016,null,null
M4_2_0,2,1.51,1894,2,04-10-2016,null,null
M4_2_0,3,2.93,553,2,04-10-2016,null,null
M4_2_0,4,4.94,90,2,04-10-2016,null,null
M4_0_0,0,1.67,6719,1,04-11-2016,174.55,9.7525
M4_1_0,0,2.1,5628,1,04-11-2016,194.44,6.06
M4_2_0,0,1.86,12347,1,04-11-2016,184.49,7.5675
M4_0_0,1,1.07,1900,1,04-11-2016,null,null
M4_0_0,2,2.32,2524,1,04-11-2016,null,null
M4_0_0,3,1.62,1610,1,04-11-2016,null,null
M4_0_0,4,1.15,685,1,04-11-2016,null,null
M4_1_0,1,1.8,1826,1,04-11-2016,null,null
M4_1_0,2,1.96,2814,1,04-11-2016,null,null
M4_1_0,3,3.32,794,1,04-11-2016,null,null
M4_1_0,4,1.85,194,1,04-11-2016,null,null
M4_2_0,1,1.42,3726,1,04-11-2016,null,null
M4_2_0,2,2.13,5338,1,04-11-2016,null,null
M4_2_0,3,2.24,2404,1,04-11-2016,null,null
M4_2_0,4,1.28,879,1,04-11-2016,null,null
M4_0_0,0,2.74,5936,1,04-12-2016,166.64,9.38
M4_1_0,0,2.39,5026,1,04-12-2016,220.22,5.7375
M4_2_0,0,2.58,10962,1,04-12-2016,193.43,7.28
M4_0_0,1,2.63,1678,1,04-12-2016,null,null
M4_0_0,2,2.78,2056,1,04-12-2016,null,null
M4_0_0,3,3.41,1555,1,04-12-2016,null,null
M4_0_0,4,1.82,647,1,04-12-2016,null,null
M4_1_0,1,1.82,1724,1,04-12-2016,null,null
M4_1_0,2,2.71,2283,1,04-12-2016,null,null
M4_1_0,3,2.79,831,1,04-12-2016,null,null
M4_1_0,4,1.76,188,1,04-12-2016,null,null
M4_2_0,1,2.22,3402,1,04-12-2016,null,null
M4_2_0,2,2.74,4339,1,04-12-2016,null,null
M4_2_0,3,3.18,2386,1,04-12-2016,null,null
M4_2_0,4,1.81,835,1,04-12-2016,null,null
M4_0_0,0,2.52,6350,1,04-13-2016,181.29,9.2925
M4_1_0,0,2.11,5391,1,04-13-2016,199.41,5.42
M4_2_0,0,2.33,11741,1,04-13-2016,190.35,7.07
M4_0_0,1,2.3,1945,1,04-13-2016,null,null
M4_0_0,2,2.95,2293,1,04-13-2016,null,null
M4_0_0,3,1.8,1534,1,04-13-2016,null,null
M4_0_0,4,3.27,578,1,04-13-2016,null,null
M4_1_0,1,1.56,1759,1,04-13-2016,null,null
M4_1_0,2,2.19,2709,1,04-13-2016,null,null
M4_1_0,3,2.92,725,1,04-13-2016,null,null
M4_1_0,4,2.7,198,1,04-13-2016,null,null
M4_2_0,1,1.94,3704,1,04-13-2016,null,null
M4_2_0,2,2.55,5002,1,04-13-2016,null,null
M4_2_0,3,2.18,2259,1,04-13-2016,null,null
M4_2_0,4,3.11,776,1,04-13-2016,null,null
M4_0_0,0,2.92,5625,1,04-14-2016,181.08,8.9375
M4_1_0,0,1.99,5009,1,04-14-2016,225.1,5.3525
M4_2_0,0,2.5,10634,1,04-14-2016,203.09,6.8225
M4_0_0,1,2.22,1855,1,04-14-2016,null,null
M4_0_0,2,3.56,2140,1,04-14-2016,null,null
M4_0_0,3,3.26,1101,1,04-14-2016,null,null
M4_0_0,4,2.44,529,1,04-14-2016,null,null
M4_1_0,1,1.74,1804,1,04-14-2016,null,null
M4_1_0,2,2.05,2497,1,04-14-2016,null,null
M4_1_0,3,2.25,558,1,04-14-2016,null,null
M4_1_0,4,2.8,150,1,04-14-2016,null,null
M4_2_0,1,1.98,3659,1,04-14-2016,null,null
M4_2_0,2,2.78,4637,1,04-14-2016,null,null
M4_2_0,3,2.93,1659,1,04-14-2016,null,null
M4_2_0,4,2.44,679,1,04-14-2016,null,null
M4_0_0,0,2.8,5744,1,04-15-2016,187.47,9.235
M4_1_0,0,1.8,5237,1,04-15-2016,237.84,5.41
M4_2_0,0,2.32,10981,1,04-15-2016,212.65,6.97
M4_0_0,1,1.69,1813,1,04-15-2016,null,null
M4_0_0,2,3.49,2197,1,04-15-2016,null,null
M4_0_0,3,3.62,1243,1,04-15-2016,null,null
M4_0_0,4,1.76,491,1,04-15-2016,null,null
M4_1_0,1,0.97,1840,1,04-15-2016,null,null
M4_1_0,2,2.08,2472,1,04-15-2016,null,null
M4_1_0,3,3.01,745,1,04-15-2016,null,null
M4_1_0,4,0.87,180,1,04-15-2016,null,null
M4_2_0,1,1.32,3653,1,04-15-2016,null,null
M4_2_0,2,2.76,4669,1,04-15-2016,null,null
M4_2_0,3,3.38,1988,1,04-15-2016,null,null
M4_2_0,4,1.53,671,1,04-15-2016,null,null
M4_0_0,0,2.42,2968,2,04-16-2016,123.22,10.065
M4_1_0,0,2.24,2991,2,04-16-2016,153.31,6.06
M4_2_0,0,2.33,5959,2,04-16-2016,138.26,7.7075
M4_0_0,1,1.73,181,2,04-16-2016,null,null
M4_0_0,2,2.44,1508,2,04-16-2016,null,null
M4_0_0,3,2.81,1008,2,04-16-2016,null,null
M4_0_0,4,1.71,271,2,04-16-2016,null,null
M4_1_0,1,0.21,443,2,04-16-2016,null,null
M4_1_0,2,1.94,1926,2,04-16-2016,null,null
M4_1_0,3,4.05,463,2,04-16-2016,null,null
M4_1_0,4,4.83,159,2,04-16-2016,null,null
M4_2_0,1,0.61,624,2,04-16-2016,null,null
M4_2_0,2,2.16,3434,2,04-16-2016,null,null
M4_2_0,3,3.31,1471,2,04-16-2016,null,null
M4_2_0,4,3.05,430,2,04-16-2016,null,null
M4_0_0,0,3.02,2319,2,04-17-2016,129.59,11.6875
M4_1_0,0,2.64,2458,2,04-17-2016,156.95,6.8675
M4_2_0,0,2.84,4777,2,04-17-2016,143.27,8.7325
M4_0_0,1,1.55,378,2,04-17-2016,null,null
M4_0_0,2,2.74,1368,2,04-17-2016,null,null
M4_0_0,3,4.83,564,2,04-17-2016,null,null
M4_0_0,4,8.54,9,2,04-17-2016,null,null
M4_1_0,1,2.27,207,2,04-17-2016,null,null
M4_1_0,2,2.57,1786,2,04-17-2016,null,null
M4_1_0,3,1.74,333,2,04-17-2016,null,null
M4_1_0,4,5.22,132,2,04-17-2016,null,null
M4_2_0,1,1.77,585,2,04-17-2016,null,null
M4_2_0,2,2.64,3154,2,04-17-2016,null,null
M4_2_0,3,3.86,897,2,04-17-2016,null,null
M4_2_0,4,5.57,141,2,04-17-2016,null,null
M4_0_0,0,2.35,5639,1,04-18-2016,170.75,9.4125
M4_1_0,0,1.34,5026,1,04-18-2016,253.77,5.575
M4_2_0,0,1.86,10665,1,04-18-2016,212.26,7.2025
M4_0_0,1,1.92,1926,1,04-18-2016,null,null
M4_0_0,2,2.45,1921,1,04-18-2016,null,null
M4_0_0,3,2.84,1328,1,04-18-2016,null,null
M4_0_0,4,2.37,464,1,04-18-2016,null,null
M4_1_0,1,0.84,1834,1,04-18-2016,null,null
M4_1_0,2,1.39,2500,1,04-18-2016,null,null
M4_1_0,3,2.78,515,1,04-18-2016,null,null
M4_1_0,4,1.03,177,1,04-18-2016,null,null
M4_2_0,1,1.38,3760,1,04-18-2016,null,null
M4_2_0,2,1.84,4421,1,04-18-2016,null,null
M4_2_0,3,2.83,1843,1,04-18-2016,null,null
M4_2_0,4,2.04,641,1,04-18-2016,null,null
M4_0_0,0,2.47,4330,1,04-19-2016,237.95,8.1175
M4_1_0,0,1.75,3965,1,04-19-2016,290.75,5.3625
M4_2_0,0,2.12,8295,1,04-19-2016,264.35,6.495
M4_0_0,1,2.0,1690,1,04-19-2016,null,null
M4_0_0,2,2.51,1902,1,04-19-2016,null,null
M4_0_0,3,2.9,619,1,04-19-2016,null,null
M4_0_0,4,4.24,119,1,04-19-2016,null,null
M4_1_0,1,1.26,1680,1,04-19-2016,null,null
M4_1_0,2,2.14,2093,1,04-19-2016,null,null
M4_1_0,3,-0.24,99,1,04-19-2016,null,null
M4_1_0,4,2.85,93,1,04-19-2016,null,null
M4_2_0,1,1.63,3370,1,04-19-2016,null,null
M4_2_0,2,2.31,3995,1,04-19-2016,null,null
M4_2_0,3,2.39,718,1,04-19-2016,null,null
M4_2_0,4,3.84,212,1,04-19-2016,null,null
M4_0_0,0,2.13,5667,1,04-20-2016,166.53,9.4575
M4_1_0,0,1.71,5157,1,04-20-2016,220.45,5.5525
M4_2_0,0,1.94,10824,1,04-20-2016,193.49,7.185
M4_0_0,1,1.91,1793,1,04-20-2016,null,null
M4_0_0,2,2.38,2134,1,04-20-2016,null,null
M4_0_0,3,2.49,1086,1,04-20-2016,null,null
M4_0_0,4,1.53,654,1,04-20-2016,null,null
M4_1_0,1,1.01,1840,1,04-20-2016,null,null
M4_1_0,2,2.09,2514,1,04-20-2016,null,null
M4_1_0,3,2.58,622,1,04-20-2016,null,null
M4_1_0,4,0.51,181,1,04-20-2016,null,null
M4_2_0,1,1.45,3633,1,04-20-2016,null,null
M4_2_0,2,2.23,4648,1,04-20-2016,null,null
M4_2_0,3,2.52,1708,1,04-20-2016,null,null
M4_2_0,4,1.41,835,1,04-20-2016,null,null
M4_0_0,0,2.59,5987,1,04-21-2016,175.15,9.4125
M4_1_0,0,2.4,5190,1,04-21-2016,226.39,5.3225
M4_2_0,0,2.5,11177,1,04-21-2016,200.77,7.03
M4_0_0,1,1.85,1808,1,04-21-2016,null,null
M4_0_0,2,2.85,2106,1,04-21-2016,null,null
M4_0_0,3,2.89,1439,1,04-21-2016,null,null
M4_0_0,4,2.88,634,1,04-21-2016,null,null
M4_1_0,1,1.77,1743,1,04-21-2016,null,null
M4_1_0,2,2.46,2440,1,04-21-2016,null,null
M4_1_0,3,3.61,802,1,04-21-2016,null,null
M4_1_0,4,1.95,205,1,04-21-2016,null,null
M4_2_0,1,1.81,3551,1,04-21-2016,null,null
M4_2_0,2,2.65,4546,1,04-21-2016,null,null
M4_2_0,3,3.16,2241,1,04-21-2016,null,null
M4_2_0,4,2.67,839,1,04-21-2016,null,null
M4_0_0,0,2.37,6104,1,04-22-2016,176.46,9.415
M4_1_0,0,2.47,5141,1,04-22-2016,208.1,5.495
M4_2_0,0,2.41,11245,1,04-22-2016,192.28,7.14
M4_0_0,1,2.32,1888,1,04-22-2016,null,null
M4_0_0,2,2.72,2161,1,04-22-2016,null,null
M4_0_0,3,1.78,1383,1,04-22-2016,null,null
M4_0_0,4,2.36,672,1,04-22-2016,null,null
M4_1_0,1,1.94,1681,1,04-22-2016,null,null
M4_1_0,2,2.84,2443,1,04-22-2016,null,null
M4_1_0,3,2.93,814,1,04-22-2016,null,null
M4_1_0,4,0.66,203,1,04-22-2016,null,null
M4_2_0,1,2.14,3569,1,04-22-2016,null,null
M4_2_0,2,2.78,4604,1,04-22-2016,null,null
M4_2_0,3,2.24,2197,1,04-22-2016,null,null
M4_2_0,4,2.05,875,1,04-22-2016,null,null
M4_0_0,0,2.42,2996,2,04-23-2016,128.34,10.2525
M4_1_0,0,1.25,3428,2,04-23-2016,158.67,6.335
M4_2_0,0,1.81,6424,2,04-23-2016,143.51,7.84
M4_0_0,1,2.22,248,2,04-23-2016,null,null
M4_0_0,2,2.31,1332,2,04-23-2016,null,null
M4_0_0,3,2.63,1071,2,04-23-2016,null,null
M4_0_0,4,2.37,345,2,04-23-2016,null,null
M4_1_0,1,-0.06,458,2,04-23-2016,null,null
M4_1_0,2,1.45,2140,2,04-23-2016,null,null
M4_1_0,3,1.49,665,2,04-23-2016,null,null
M4_1_0,4,2.04,165,2,04-23-2016,null,null
M4_2_0,1,0.64,706,2,04-23-2016,null,null
M4_2_0,2,1.79,3472,2,04-23-2016,null,null
M4_2_0,3,2.2,1736,2,04-23-2016,null,null
M4_2_0,4,2.28,510,2,04-23-2016,null,null
M4_0_0,0,1.95,3113,2,04-24-2016,137.7,11.2175
M4_1_0,0,2.01,2857,2,04-24-2016,131.14,6.925
M4_2_0,0,1.98,5970,2,04-24-2016,134.42,8.6275
M4_0_0,1,1.04,403,2,04-24-2016,null,null
M4_0_0,2,1.46,1437,2,04-24-2016,null,null
M4_0_0,3,2.63,1159,2,04-24-2016,null,null
M4_0_0,4,4.52,114,2,04-24-2016,null,null
M4_1_0,1,0.51,206,2,04-24-2016,null,null
M4_1_0,2,2.15,1811,2,04-24-2016,null,null
M4_1_0,3,2.18,650,2,04-24-2016,null,null
M4_1_0,4,1.62,190,2,04-24-2016,null,null
M4_2_0,1,0.94,609,2,04-24-2016,null,null
M4_2_0,2,1.85,3248,2,04-24-2016,null,null
M4_2_0,3,2.46,1809,2,04-24-2016,null,null
M4_2_0,4,2.94,304,2,04-24-2016,null,null
M4_0_0,0,2.24,2883,2,04-30-2016,135.69,10.7025
M4_1_0,0,1.49,3237,2,04-30-2016,170.25,6.16
M4_2_0,0,1.83,6120,2,04-30-2016,152.97,7.9775
M4_0_0,1,1.63,235,2,04-30-2016,null,null
M4_0_0,2,2.85,1415,2,04-30-2016,null,null
M4_0_0,3,1.36,822,2,04-30-2016,null,null
M4_0_0,4,1.91,411,2,04-30-2016,null,null
M4_1_0,1,0.42,478,2,04-30-2016,null,null
M4_1_0,2,1.69,2047,2,04-30-2016,null,null
M4_1_0,3,1.98,589,2,04-30-2016,null,null
M4_1_0,4,1.16,123,2,04-30-2016,null,null
M4_2_0,1,0.76,713,2,04-30-2016,null,null
M4_2_0,2,2.17,3462,2,04-30-2016,null,null
M4_2_0,3,1.67,1411,2,04-30-2016,null,null
M4_2_0,4,1.73,534,2,04-30-2016,null,null
M4_0_0,0,1.81,3136,2,05-01-2016,132.12,12.02
M4_1_0,0,1.41,2983,2,05-01-2016,148.48,6.8325
M4_2_0,0,1.63,6119,2,05-01-2016,140.3,8.93
M4_0_0,1,1.12,418,2,05-01-2016,null,null
M4_0_0,2,1.77,1578,2,05-01-2016,null,null
M4_0_0,3,2.2,1024,2,05-01-2016,null,null
M4_0_0,4,2.3,116,2,05-01-2016,null,null
M4_1_0,1,0.82,201,2,05-01-2016,null,null
M4_1_0,2,1.67,1920,2,05-01-2016,null,null
M4_1_0,3,1.17,666,2,05-01-2016,null,null
M4_1_0,4,0.36,196,2,05-01-2016,null,null
M4_2_0,1,1.04,619,2,05-01-2016,null,null
M4_2_0,2,1.71,3498,2,05-01-2016,null,null
M4_2_0,3,1.79,1690,2,05-01-2016,null,null
M4_2_0,4,1.33,312,2,05-01-2016,null,null
M4_0_0,0,2.23,6146,1,05-02-2016,197.24,9.045
M4_1_0,0,1.93,5252,1,05-02-2016,200.44,5.4375
M4_2_0,0,2.1,11398,1,05-02-2016,198.84,6.9025
M4_0_0,1,2.01,1655,1,05-02-2016,null,null
M4_0_0,2,2.14,2420,1,05-02-2016,null,null
M4_0_0,3,2.59,1421,1,05-02-2016,null,null
M4_0_0,4,2.34,650,1,05-02-2016,null,null
M4_1_0,1,1.73,1758,1,05-02-2016,null,null
M4_1_0,2,1.91,2472,1,05-02-2016,null,null
M4_1_0,3,1.86,824,1,05-02-2016,null,null
M4_1_0,4,3.63,198,1,05-02-2016,null,null
M4_2_0,1,1.87,3413,1,05-02-2016,null,null
M4_2_0,2,2.03,4892,1,05-02-2016,null,null
M4_2_0,3,2.31,2245,1,05-02-2016,null,null
M4_2_0,4,2.58,848,1,05-02-2016,null,null
M4_0_0,0,2.51,4939,1,05-03-2016,197.8,8.975
M4_1_0,0,2.23,3945,1,05-03-2016,260.32,5.5275
M4_2_0,0,2.39,8884,1,05-03-2016,229.06,6.9725
M4_0_0,1,2.31,1547,1,05-03-2016,null,null
M4_0_0,2,3.22,1396,1,05-03-2016,null,null
M4_0_0,3,2.16,1377,1,05-03-2016,null,null
M4_0_0,4,2.18,619,1,05-03-2016,null,null
M4_1_0,1,2.15,1368,1,05-03-2016,null,null
M4_1_0,2,2.01,1681,1,05-03-2016,null,null
M4_1_0,3,2.65,675,1,05-03-2016,null,null
M4_1_0,4,2.8,221,1,05-03-2016,null,null
M4_2_0,1,2.23,2915,1,05-03-2016,null,null
M4_2_0,2,2.6,3077,1,05-03-2016,null,null
M4_2_0,3,2.36,2052,1,05-03-2016,null,null
M4_2_0,4,2.31,840,1,05-03-2016,null,null
M4_0_0,0,2.14,5226,1,05-04-2016,169.85,9.1675
M4_1_0,0,2.23,4788,1,05-04-2016,262.79,5.575
M4_2_0,0,2.18,10014,1,05-04-2016,216.32,7.0525
M4_0_0,1,1.42,1591,1,05-04-2016,null,null
M4_0_0,2,2.35,1991,1,05-04-2016,null,null
M4_0_0,3,2.89,1148,1,05-04-2016,null,null
M4_0_0,4,1.88,496,1,05-04-2016,null,null
M4_1_0,1,1.35,1675,1,05-04-2016,null,null
M4_1_0,2,2.55,2371,1,05-04-2016,null,null
M4_1_0,3,3.49,581,1,05-04-2016,null,null
M4_1_0,4,1.93,161,1,05-04-2016,null,null
M4_2_0,1,1.39,3266,1,05-04-2016,null,null
M4_2_0,2,2.46,4362,1,05-04-2016,null,null
M4_2_0,3,3.1,1729,1,05-04-2016,null,null
M4_2_0,4,1.86,657,1,05-04-2016,null,null
M4_0_0,0,2.76,5315,1,05-05-2016,202.37,8.9975
M4_1_0,0,2.21,4845,1,05-05-2016,259.34,5.295
M4_2_0,0,2.5,10160,1,05-05-2016,230.85,6.8575
M4_0_0,1,2.81,1799,1,05-05-2016,null,null
M4_0_0,2,3.05,1809,1,05-05-2016,null,null
M4_0_0,3,2.81,1161,1,05-05-2016,null,null
M4_0_0,4,1.75,546,1,05-05-2016,null,null
M4_1_0,1,1.61,1647,1,05-05-2016,null,null
M4_1_0,2,2.27,2359,1,05-05-2016,null,null
M4_1_0,3,3.09,683,1,05-05-2016,null,null
M4_1_0,4,3.55,156,1,05-05-2016,null,null
M4_2_0,1,2.23,3446,1,05-05-2016,null,null
M4_2_0,2,2.63,4168,1,05-05-2016,null,null
M4_2_0,3,2.92,1844,1,05-05-2016,null,null
M4_2_0,4,2.08,702,1,05-05-2016,null,null
M4_0_0,0,3.05,4695,1,05-06-2016,188.95,8.9
M4_1_0,0,2.32,5031,1,05-06-2016,279.44,5.44
M4_2_0,0,2.7,9726,1,05-06-2016,234.2,6.785
M4_0_0,1,2.63,1546,1,05-06-2016,null,null
M4_0_0,2,3.46,1388,1,05-06-2016,null,null
M4_0_0,3,2.01,1312,1,05-06-2016,null,null
M4_0_0,4,4.3,449,1,05-06-2016,null,null
M4_1_0,1,1.91,1565,1,05-06-2016,null,null
M4_1_0,2,2.31,2497,1,05-06-2016,null,null
M4_1_0,3,3.32,761,1,05-06-2016,null,null
M4_1_0,4,1.3,208,1,05-06-2016,null,null
M4_2_0,1,2.28,3111,1,05-06-2016,null,null
M4_2_0,2,2.83,3885,1,05-06-2016,null,null
M4_2_0,3,2.58,2073,1,05-06-2016,null,null
M4_2_0,4,3.62,657,1,05-06-2016,null,null
M4_0_0,0,2.21,2959,2,05-07-2016,122.97,10.3175
M4_1_0,0,1.97,3014,2,05-07-2016,164.9,5.8075
M4_2_0,0,2.09,5973,2,05-07-2016,143.94,7.605
M4_0_0,1,3.21,178,2,05-07-2016,null,null
M4_0_0,2,2.09,1379,2,05-07-2016,null,null
M4_0_0,3,2.32,1045,2,05-07-2016,null,null
M4_0_0,4,2.04,357,2,05-07-2016,null,null
M4_1_0,1,1.08,447,2,05-07-2016,null,null
M4_1_0,2,2.0,1752,2,05-07-2016,null,null
M4_1_0,3,2.48,638,2,05-07-2016,null,null
M4_1_0,4,2.42,177,2,05-07-2016,null,null
M4_2_0,1,1.55,625,2,05-07-2016,null,null
M4_2_0,2,2.04,3131,2,05-07-2016,null,null
M4_2_0,3,2.38,1683,2,05-07-2016,null,null
M4_2_0,4,2.13,534,2,05-07-2016,null,null
M4_0_0,0,2.29,2868,2,05-08-2016,113.46,12.2225
M4_1_0,0,2.36,2542,2,05-08-2016,148.44,6.63
M4_2_0,0,2.33,5410,2,05-08-2016,130.95,8.915
M4_0_0,1,0.89,434,2,05-08-2016,null,null
M4_0_0,2,2.06,1291,2,05-08-2016,null,null
M4_0_0,3,3.59,1087,2,05-08-2016,null,null
M4_0_0,4,-3.38,56,2,05-08-2016,null,null
M4_1_0,1,0.92,171,2,05-08-2016,null,null
M4_1_0,2,2.09,1571,2,05-08-2016,null,null
M4_1_0,3,2.69,624,2,05-08-2016,null,null
M4_1_0,4,4.04,176,2,05-08-2016,null,null
M4_2_0,1,0.89,605,2,05-08-2016,null,null
M4_2_0,2,2.08,2862,2,05-08-2016,null,null
M4_2_0,3,3.23,1711,2,05-08-2016,null,null
M4_2_0,4,3.32,232,2,05-08-2016,null,null
M4_0_0,0,2.84,5847,1,05-09-2016,165.82,9.775
M4_1_0,0,2.03,5073,1,05-09-2016,208.17,5.4425
M4_2_0,0,2.47,10920,1,05-09-2016,186.99,7.305
M4_0_0,1,1.87,1881,1,05-09-2016,null,null
M4_0_0,2,3.48,2126,1,05-09-2016,null,null
M4_0_0,3,3.26,1375,1,05-09-2016,null,null
M4_0_0,4,2.45,465,1,05-09-2016,null,null
M4_1_0,1,1.4,1617,1,05-09-2016,null,null
M4_1_0,2,2.28,2557,1,05-09-2016,null,null
M4_1_0,3,2.84,727,1,05-09-2016,null,null
M4_1_0,4,1.14,172,1,05-09-2016,null,null
M4_2_0,1,1.65,3498,1,05-09-2016,null,null
M4_2_0,2,2.85,4683,1,05-09-2016,null,null
M4_2_0,3,3.11,2102,1,05-09-2016,null,null
M4_2_0,4,2.2,637,1,05-09-2016,null,null
M4_0_0,0,2.41,5303,1,05-10-2016,188.28,9.135
M4_1_0,0,2.51,4699,1,05-10-2016,269.37,5.475
M4_2_0,0,2.45,10002,1,05-10-2016,228.82,7.0575
M4_0_0,1,2.49,1692,1,05-10-2016,null,null
M4_0_0,2,2.98,1972,1,05-10-2016,null,null
M4_0_0,3,2.21,1136,1,05-10-2016,null,null
M4_0_0,4,0.65,503,1,05-10-2016,null,null
M4_1_0,1,2.09,1773,1,05-10-2016,null,null
M4_1_0,2,2.82,2230,1,05-10-2016,null,null
M4_1_0,3,2.96,507,1,05-10-2016,null,null
M4_1_0,4,1.43,189,1,05-10-2016,null,null
M4_2_0,1,2.29,3465,1,05-10-2016,null,null
M4_2_0,2,2.9,4202,1,05-10-2016,null,null
M4_2_0,3,2.47,1643,1,05-10-2016,null,null
M4_2_0,4,0.84,692,1,05-10-2016,null,null
M4_0_0,0,3.45,3595,1,05-11-2016,208.1,8.83
M4_1_0,0,2.71,3440,1,05-11-2016,254.54,5.34
M4_2_0,0,3.13,7035,1,05-11-2016,231.32,6.7425
M4_0_0,1,3.13,1343,1,05-11-2016,null,null
M4_0_0,2,4.54,1064,1,05-11-2016,null,null
M4_0_0,3,3.5,671,1,05-11-2016,null,null
M4_0_0,4,2.09,517,1,05-11-2016,null,null
M4_1_0,1,1.27,1373,1,05-11-2016,null,null
M4_1_0,2,3.44,1729,1,05-11-2016,null,null
M4_1_0,3,5.1,227,1,05-11-2016,null,null
M4_1_0,4,1.93,111,1,05-11-2016,null,null
M4_2_0,1,2.24,2716,1,05-11-2016,null,null
M4_2_0,2,3.93,2793,1,05-11-2016,null,null
M4_2_0,3,3.95,898,1,05-11-2016,null,null
M4_2_0,4,2.08,628,1,05-11-2016,null,null
M4_0_0,0,3.02,3861,1,05-12-2016,206.62,9.37
M4_1_0,0,2.51,4095,1,05-12-2016,293.84,5.245
M4_2_0,0,2.79,7956,1,05-12-2016,250.23,6.85
M4_0_0,1,2.27,1596,1,05-12-2016,null,null
M4_0_0,2,3.44,1160,1,05-12-2016,null,null
M4_0_0,3,3.36,572,1,05-12-2016,null,null
M4_0_0,4,3.48,533,1,05-12-2016,null,null
M4_1_0,1,2.18,1561,1,05-12-2016,null,null
M4_1_0,2,2.53,2069,1,05-12-2016,null,null
M4_1_0,3,3.35,316,1,05-12-2016,null,null
M4_1_0,4,3.16,149,1,05-12-2016,null,null
M4_2_0,1,2.22,3157,1,05-12-2016,null,null
M4_2_0,2,2.9,3229,1,05-12-2016,null,null
M4_2_0,3,3.37,888,1,05-12-2016,null,null
M4_2_0,4,3.41,682,1,05-12-2016,null,null
M4_0_0,0,2.54,5060,1,05-13-2016,180.03,9.9775
M4_1_0,0,2.03,5120,1,05-13-2016,260.34,5.2975
M4_2_0,0,2.29,10180,1,05-13-2016,220.19,7.185
M4_0_0,1,1.85,1811,1,05-13-2016,null,null
M4_0_0,2,3.57,2004,1,05-13-2016,null,null
M4_0_0,3,2.59,667,1,05-13-2016,null,null
M4_0_0,4,1.27,578,1,05-13-2016,null,null
M4_1_0,1,1.3,1815,1,05-13-2016,null,null
M4_1_0,2,2.23,2685,1,05-13-2016,null,null
M4_1_0,3,3.13,422,1,05-13-2016,null,null
M4_1_0,4,2.55,198,1,05-13-2016,null,null
M4_2_0,1,1.57,3626,1,05-13-2016,null,null
M4_2_0,2,2.85,4689,1,05-13-2016,null,null
M4_2_0,3,2.84,1089,1,05-13-2016,null,null
M4_2_0,4,1.54,776,1,05-13-2016,null,null
M4_0_0,0,2.75,2755,2,05-14-2016,136.1,11.0475
M4_1_0,0,1.71,3167,2,05-14-2016,165.63,5.9725
M4_2_0,0,2.19,5922,2,05-14-2016,150.86,7.95
M4_0_0,1,2.6,248,2,05-14-2016,null,null
M4_0_0,2,2.84,1649,2,05-14-2016,null,null
M4_0_0,3,3.11,613,2,05-14-2016,null,null
M4_0_0,4,1.88,245,2,05-14-2016,null,null
M4_1_0,1,0.6,473,2,05-14-2016,null,null
M4_1_0,2,1.77,2012,2,05-14-2016,null,null
M4_1_0,3,2.14,538,2,05-14-2016,null,null
M4_1_0,4,3.35,144,2,05-14-2016,null,null
M4_2_0,1,1.18,721,2,05-14-2016,null,null
M4_2_0,2,2.27,3661,2,05-14-2016,null,null
M4_2_0,3,2.62,1151,2,05-14-2016,null,null
M4_2_0,4,2.41,389,2,05-14-2016,null,null
M4_0_0,0,2.37,2856,2,05-15-2016,136.27,11.8825
M4_1_0,0,1.71,2602,2,05-15-2016,141.27,7.38
M4_2_0,0,2.06,5458,2,05-15-2016,138.77,9.115
M4_0_0,1,0.64,419,2,05-15-2016,null,null
M4_0_0,2,2.48,1396,2,05-15-2016,null,null
M4_0_0,3,3.02,944,2,05-15-2016,null,null
M4_0_0,4,3.8,97,2,05-15-2016,null,null
M4_1_0,1,-0.38,207,2,05-15-2016,null,null
M4_1_0,2,1.66,1753,2,05-15-2016,null,null
M4_1_0,3,2.18,509,2,05-15-2016,null,null
M4_1_0,4,2.61,133,2,05-15-2016,null,null
M4_2_0,1,0.44,626,2,05-15-2016,null,null
M4_2_0,2,2.03,3149,2,05-15-2016,null,null
M4_2_0,3,2.7,1453,2,05-15-2016,null,null
M4_2_0,4,3.12,230,2,05-15-2016,null,null
M4_0_0,0,2.63,5875,1,05-16-2016,180.71,9.88
M4_1_0,0,2.14,5046,1,05-16-2016,206.14,5.62
M4_2_0,0,2.4,10921,1,05-16-2016,193.43,7.3875
M4_0_0,1,2.05,1864,1,05-16-2016,null,null
M4_0_0,2,2.83,2140,1,05-16-2016,null,null
M4_0_0,3,2.69,1336,1,05-16-2016,null,null
M4_0_0,4,3.32,535,1,05-16-2016,null,null
M4_1_0,1,1.24,1697,1,05-16-2016,null,null
M4_1_0,2,2.37,2502,1,05-16-2016,null,null
M4_1_0,3,3.21,639,1,05-16-2016,null,null
M4_1_0,4,1.86,208,1,05-16-2016,null,null
M4_2_0,1,1.66,3561,1,05-16-2016,null,null
M4_2_0,2,2.57,4642,1,05-16-2016,null,null
