rds_index,hourbin,ewt,count,daybin,date,rbt,speed
BX39_0_0,4,2.92,318,1,04-12-2016,null,null
BX39_1_0,1,1.07,849,1,04-12-2016,null,null
BX39_1_0,2,1.44,1188,1,04-12-2016,null,null
BX39_1_0,3,0.64,642,1,04-12-2016,null,null
BX39_1_0,4,1.66,218,1,04-12-2016,null,null
BX39_2_0,1,1.09,2079,1,04-12-2016,null,null
BX39_2_0,2,1.21,2591,1,04-12-2016,null,null
BX39_2_0,3,1.1,1316,1,04-12-2016,null,null
BX39_2_0,4,2.35,536,1,04-12-2016,null,null
BX39_0_0,0,1.57,3554,1,04-13-2016,81.79,7.5275
BX39_1_0,0,1.55,3050,1,04-13-2016,76.09,6.385
BX39_2_0,0,1.56,6604,1,04-13-2016,78.94,7.07
BX39_0_0,1,1.27,1207,1,04-13-2016,null,null
BX39_0_0,2,1.61,1230,1,04-13-2016,null,null
BX39_0_0,3,1.64,699,1,04-13-2016,null,null
BX39_0_0,4,1.96,418,1,04-13-2016,null,null
BX39_1_0,1,1.41,849,1,04-13-2016,null,null
BX39_1_0,2,2.04,1263,1,04-13-2016,null,null
BX39_1_0,3,1.2,618,1,04-13-2016,null,null
BX39_1_0,4,0.93,320,1,04-13-2016,null,null
BX39_2_0,1,1.34,2056,1,04-13-2016,null,null
BX39_2_0,2,1.83,2493,1,04-13-2016,null,null
BX39_2_0,3,1.43,1317,1,04-13-2016,null,null
BX39_2_0,4,1.49,738,1,04-13-2016,null,null
BX39_0_0,0,1.94,3463,1,04-14-2016,92.84,7.3275
BX39_1_0,0,2.09,2831,1,04-14-2016,78.05,6.365
BX39_2_0,0,2.01,6294,1,04-14-2016,85.45,6.945
BX39_0_0,1,1.11,1140,1,04-14-2016,null,null
BX39_0_0,2,2.33,1266,1,04-14-2016,null,null
BX39_0_0,3,2.64,645,1,04-14-2016,null,null
BX39_0_0,4,1.58,412,1,04-14-2016,null,null
BX39_1_0,1,1.17,787,1,04-14-2016,null,null
BX39_1_0,2,2.27,1204,1,04-14-2016,null,null
BX39_1_0,3,2.99,564,1,04-14-2016,null,null
BX39_1_0,4,1.9,276,1,04-14-2016,null,null
BX39_2_0,1,1.14,1927,1,04-14-2016,null,null
BX39_2_0,2,2.3,2470,1,04-14-2016,null,null
BX39_2_0,3,2.82,1209,1,04-14-2016,null,null
BX39_2_0,4,1.71,688,1,04-14-2016,null,null
BX39_0_0,0,2.3,3232,1,04-15-2016,99.47,6.8225
BX39_1_0,0,2.06,2731,1,04-15-2016,115.32,6.0825
BX39_2_0,0,2.18,5963,1,04-15-2016,107.39,6.51
BX39_0_0,1,1.82,1047,1,04-15-2016,null,null
BX39_0_0,2,1.97,1378,1,04-15-2016,null,null
BX39_0_0,3,4.18,528,1,04-15-2016,null,null
BX39_0_0,4,1.68,279,1,04-15-2016,null,null
BX39_1_0,1,1.33,839,1,04-15-2016,null,null
BX39_1_0,2,2.16,1227,1,04-15-2016,null,null
BX39_1_0,3,3.38,412,1,04-15-2016,null,null
BX39_1_0,4,1.65,253,1,04-15-2016,null,null
BX39_2_0,1,1.59,1886,1,04-15-2016,null,null
BX39_2_0,2,2.07,2605,1,04-15-2016,null,null
BX39_2_0,3,3.82,940,1,04-15-2016,null,null
BX39_2_0,4,1.69,532,1,04-15-2016,null,null
BX39_0_0,0,1.66,2733,2,04-16-2016,77.84,7.7375
BX39_1_0,0,1.85,2458,2,04-16-2016,61.9,6.44
BX39_2_0,0,1.75,5191,2,04-16-2016,69.87,7.18
BX39_0_0,1,1.11,607,2,04-16-2016,null,null
BX39_0_0,2,1.67,1193,2,04-16-2016,null,null
BX39_0_0,3,1.58,599,2,04-16-2016,null,null
BX39_0_0,4,2.75,334,2,04-16-2016,null,null
BX39_1_0,1,1.66,517,2,04-16-2016,null,null
BX39_1_0,2,1.56,1069,2,04-16-2016,null,null
BX39_1_0,3,2.13,545,2,04-16-2016,null,null
BX39_1_0,4,2.69,327,2,04-16-2016,null,null
BX39_2_0,1,1.36,1124,2,04-16-2016,null,null
BX39_2_0,2,1.62,2262,2,04-16-2016,null,null
BX39_2_0,3,1.85,1144,2,04-16-2016,null,null
BX39_2_0,4,2.72,661,2,04-16-2016,null,null
BX39_0_0,0,1.21,2468,2,04-17-2016,68.39,7.9875
BX39_1_0,0,1.15,2269,2,04-17-2016,63.22,6.77
BX39_2_0,0,1.18,4737,2,04-17-2016,65.81,7.4675
BX39_0_0,1,0.95,389,2,04-17-2016,null,null
BX39_0_0,2,1.49,1203,2,04-17-2016,null,null
BX39_0_0,3,1.27,556,2,04-17-2016,null,null
BX39_0_0,4,0.34,320,2,04-17-2016,null,null
BX39_1_0,1,1.01,482,2,04-17-2016,null,null
BX39_1_0,2,1.15,1041,2,04-17-2016,null,null
BX39_1_0,3,1.49,460,2,04-17-2016,null,null
BX39_1_0,4,0.9,286,2,04-17-2016,null,null
BX39_2_0,1,0.99,871,2,04-17-2016,null,null
BX39_2_0,2,1.33,2244,2,04-17-2016,null,null
BX39_2_0,3,1.37,1016,2,04-17-2016,null,null
BX39_2_0,4,0.65,606,2,04-17-2016,null,null
BX39_0_0,0,1.87,3197,1,04-18-2016,78.99,7.57
BX39_1_0,0,1.65,2625,1,04-18-2016,78.32,6.435
BX39_2_0,0,1.76,5822,1,04-18-2016,78.66,7.095
BX39_0_0,1,1.2,1114,1,04-18-2016,null,null
BX39_0_0,2,1.42,1263,1,04-18-2016,null,null
BX39_0_0,3,4.06,520,1,04-18-2016,null,null
BX39_0_0,4,1.61,300,1,04-18-2016,null,null
BX39_1_0,1,0.56,844,1,04-18-2016,null,null
BX39_1_0,2,2.17,1104,1,04-18-2016,null,null
BX39_1_0,3,2.38,342,1,04-18-2016,null,null
BX39_1_0,4,1.73,335,1,04-18-2016,null,null
BX39_2_0,1,0.88,1958,1,04-18-2016,null,null
BX39_2_0,2,1.78,2367,1,04-18-2016,null,null
BX39_2_0,3,3.45,862,1,04-18-2016,null,null
BX39_2_0,4,1.7,635,1,04-18-2016,null,null
BX39_0_0,0,1.98,3381,1,04-19-2016,95.56,7.29
BX39_1_0,0,2.01,2985,1,04-19-2016,71.51,6.36
BX39_2_0,0,2.0,6366,1,04-19-2016,83.53,6.895
BX39_0_0,1,1.38,1220,1,04-19-2016,null,null
BX39_0_0,2,1.95,1258,1,04-19-2016,null,null
BX39_0_0,3,2.83,591,1,04-19-2016,null,null
BX39_0_0,4,2.53,312,1,04-19-2016,null,null
BX39_1_0,1,1.24,882,1,04-19-2016,null,null
BX39_1_0,2,2.88,1241,1,04-19-2016,null,null
BX39_1_0,3,1.77,607,1,04-19-2016,null,null
BX39_1_0,4,1.45,255,1,04-19-2016,null,null
BX39_2_0,1,1.31,2102,1,04-19-2016,null,null
BX39_2_0,2,2.41,2499,1,04-19-2016,null,null
BX39_2_0,3,2.27,1198,1,04-19-2016,null,null
BX39_2_0,4,2.0,567,1,04-19-2016,null,null
BX39_0_0,0,2.01,3500,1,04-20-2016,96.54,7.3225
BX39_1_0,0,1.54,2758,1,04-20-2016,89.72,6.255
BX39_2_0,0,1.79,6258,1,04-20-2016,93.13,6.91
BX39_0_0,1,0.97,1182,1,04-20-2016,null,null
BX39_0_0,2,2.41,1233,1,04-20-2016,null,null
BX39_0_0,3,2.81,657,1,04-20-2016,null,null
BX39_0_0,4,1.84,428,1,04-20-2016,null,null
BX39_1_0,1,0.94,871,1,04-20-2016,null,null
BX39_1_0,2,1.94,1156,1,04-20-2016,null,null
BX39_1_0,3,2.09,480,1,04-20-2016,null,null
BX39_1_0,4,1.1,251,1,04-20-2016,null,null
BX39_2_0,1,0.96,2053,1,04-20-2016,null,null
BX39_2_0,2,2.19,2389,1,04-20-2016,null,null
BX39_2_0,3,2.52,1137,1,04-20-2016,null,null
BX39_2_0,4,1.54,679,1,04-20-2016,null,null
BX39_0_0,0,1.95,3006,1,04-21-2016,104.02,7.3475
BX39_1_0,0,1.8,2187,1,04-21-2016,108.09,6.36
BX39_2_0,0,1.89,5193,1,04-21-2016,106.05,6.955
BX39_0_0,1,2.14,965,1,04-21-2016,null,null
BX39_0_0,2,1.61,1099,1,04-21-2016,null,null
BX39_0_0,3,2.24,588,1,04-21-2016,null,null
BX39_0_0,4,2.02,354,1,04-21-2016,null,null
BX39_1_0,1,2.37,526,1,04-21-2016,null,null
BX39_1_0,2,1.84,978,1,04-21-2016,null,null
BX39_1_0,3,1.76,446,1,04-21-2016,null,null
BX39_1_0,4,0.8,237,1,04-21-2016,null,null
BX39_2_0,1,2.22,1491,1,04-21-2016,null,null
BX39_2_0,2,1.72,2077,1,04-21-2016,null,null
BX39_2_0,3,2.03,1034,1,04-21-2016,null,null
BX39_2_0,4,1.51,591,1,04-21-2016,null,null
BX39_0_0,0,1.54,3633,1,04-22-2016,93.16,7.2825
BX39_1_0,0,1.81,2819,1,04-22-2016,95.39,6.2425
BX39_2_0,0,1.66,6452,1,04-22-2016,94.28,6.86
BX39_0_0,1,0.85,1223,1,04-22-2016,null,null
BX39_0_0,2,1.14,1414,1,04-22-2016,null,null
BX39_0_0,3,3.23,636,1,04-22-2016,null,null
BX39_0_0,4,2.64,360,1,04-22-2016,null,null
BX39_1_0,1,0.93,876,1,04-22-2016,null,null
BX39_1_0,2,2.11,1185,1,04-22-2016,null,null
BX39_1_0,3,2.58,493,1,04-22-2016,null,null
BX39_1_0,4,1.95,265,1,04-22-2016,null,null
BX39_2_0,1,0.88,2099,1,04-22-2016,null,null
BX39_2_0,2,1.58,2599,1,04-22-2016,null,null
BX39_2_0,3,2.95,1129,1,04-22-2016,null,null
BX39_2_0,4,2.33,625,1,04-22-2016,null,null
BX39_0_0,0,1.23,2840,2,04-23-2016,70.42,7.605
BX39_1_0,0,1.09,2450,2,04-23-2016,56.29,6.475
BX39_2_0,0,1.16,5290,2,04-23-2016,63.36,7.1175
BX39_0_0,1,0.46,602,2,04-23-2016,null,null
BX39_0_0,2,1.54,1199,2,04-23-2016,null,null
BX39_0_0,3,1.18,615,2,04-23-2016,null,null
BX39_0_0,4,1.61,424,2,04-23-2016,null,null
BX39_1_0,1,0.93,533,2,04-23-2016,null,null
BX39_1_0,2,1.24,1057,2,04-23-2016,null,null
BX39_1_0,3,1.01,570,2,04-23-2016,null,null
BX39_1_0,4,0.97,290,2,04-23-2016,null,null
BX39_2_0,1,0.68,1135,2,04-23-2016,null,null
BX39_2_0,2,1.4,2256,2,04-23-2016,null,null
BX39_2_0,3,1.1,1185,2,04-23-2016,null,null
BX39_2_0,4,1.36,714,2,04-23-2016,null,null
BX39_0_0,0,1.75,2252,2,04-24-2016,71.92,8.0
BX39_1_0,0,1.12,2128,2,04-24-2016,63.1,6.8025
BX39_2_0,0,1.43,4380,2,04-24-2016,67.51,7.4875
BX39_0_0,1,1.22,384,2,04-24-2016,null,null
BX39_0_0,2,2.03,1150,2,04-24-2016,null,null
BX39_0_0,3,2.02,412,2,04-24-2016,null,null
BX39_0_0,4,1.11,306,2,04-24-2016,null,null
BX39_1_0,1,0.59,551,2,04-24-2016,null,null
BX39_1_0,2,1.73,1000,2,04-24-2016,null,null
BX39_1_0,3,0.52,322,2,04-24-2016,null,null
BX39_1_0,4,0.8,255,2,04-24-2016,null,null
BX39_2_0,1,0.84,935,2,04-24-2016,null,null
BX39_2_0,2,1.89,2150,2,04-24-2016,null,null
BX39_2_0,3,1.33,734,2,04-24-2016,null,null
BX39_2_0,4,0.95,561,2,04-24-2016,null,null
BX39_0_0,0,1.46,2777,2,04-30-2016,73.48,7.39
BX39_1_0,0,1.12,2484,2,04-30-2016,63.12,6.6225
BX39_2_0,0,1.3,5261,2,04-30-2016,68.3,7.0575
BX39_0_0,1,1.88,596,2,04-30-2016,null,null
BX39_0_0,2,1.78,1135,2,04-30-2016,null,null
BX39_0_0,3,1.07,622,2,04-30-2016,null,null
BX39_0_0,4,0.59,424,2,04-30-2016,null,null
BX39_1_0,1,1.1,473,2,04-30-2016,null,null
BX39_1_0,2,1.18,1072,2,04-30-2016,null,null
BX39_1_0,3,0.95,564,2,04-30-2016,null,null
BX39_1_0,4,1.27,375,2,04-30-2016,null,null
BX39_2_0,1,1.53,1069,2,04-30-2016,null,null
BX39_2_0,2,1.48,2207,2,04-30-2016,null,null
BX39_2_0,3,1.02,1186,2,04-30-2016,null,null
BX39_2_0,4,0.91,799,2,04-30-2016,null,null
BX39_0_0,0,0.97,2526,2,05-01-2016,63.62,7.86
BX39_1_0,0,0.76,2496,2,05-01-2016,58.63,6.8925
BX39_2_0,0,0.86,5022,2,05-01-2016,61.12,7.4325
BX39_0_0,1,0.87,391,2,05-01-2016,null,null
BX39_0_0,2,1.22,1224,2,05-01-2016,null,null
BX39_0_0,3,0.97,591,2,05-01-2016,null,null
BX39_0_0,4,0.14,320,2,05-01-2016,null,null
BX39_1_0,1,1.42,543,2,05-01-2016,null,null
BX39_1_0,2,0.57,1092,2,05-01-2016,null,null
BX39_1_0,3,0.73,569,2,05-01-2016,null,null
BX39_1_0,4,0.25,292,2,05-01-2016,null,null
BX39_2_0,1,1.19,934,2,05-01-2016,null,null
BX39_2_0,2,0.92,2316,2,05-01-2016,null,null
BX39_2_0,3,0.85,1160,2,05-01-2016,null,null
BX39_2_0,4,0.21,612,2,05-01-2016,null,null
BX39_0_0,0,1.13,3821,1,05-02-2016,91.3,7.385
BX39_1_0,0,1.31,3122,1,05-02-2016,71.85,6.5625
BX39_2_0,0,1.21,6943,1,05-02-2016,81.58,7.045
BX39_0_0,1,1.64,1220,1,05-02-2016,null,null
BX39_0_0,2,0.82,1490,1,05-02-2016,null,null
BX39_0_0,3,1.07,694,1,05-02-2016,null,null
BX39_0_0,4,1.13,417,1,05-02-2016,null,null
BX39_1_0,1,1.22,773,1,05-02-2016,null,null
BX39_1_0,2,1.69,1319,1,05-02-2016,null,null
BX39_1_0,3,1.37,680,1,05-02-2016,null,null
BX39_1_0,4,0.25,350,1,05-02-2016,null,null
BX39_2_0,1,1.45,1993,1,05-02-2016,null,null
BX39_2_0,2,1.22,2809,1,05-02-2016,null,null
BX39_2_0,3,1.22,1374,1,05-02-2016,null,null
BX39_2_0,4,0.7,767,1,05-02-2016,null,null
BX39_0_0,0,2.12,3416,1,05-03-2016,80.7,7.3175
BX39_1_0,0,2.39,2949,1,05-03-2016,74.92,6.39
BX39_2_0,0,2.25,6365,1,05-03-2016,77.81,6.925
BX39_0_0,1,2.27,1042,1,05-03-2016,null,null
BX39_0_0,2,1.72,1268,1,05-03-2016,null,null
BX39_0_0,3,2.34,692,1,05-03-2016,null,null
BX39_0_0,4,2.52,414,1,05-03-2016,null,null
BX39_1_0,1,2.31,771,1,05-03-2016,null,null
BX39_1_0,2,2.37,1212,1,05-03-2016,null,null
BX39_1_0,3,2.52,633,1,05-03-2016,null,null
BX39_1_0,4,2.38,333,1,05-03-2016,null,null
BX39_2_0,1,2.29,1813,1,05-03-2016,null,null
BX39_2_0,2,2.04,2480,1,05-03-2016,null,null
BX39_2_0,3,2.43,1325,1,05-03-2016,null,null
BX39_2_0,4,2.46,747,1,05-03-2016,null,null
BX39_0_0,0,1.48,3761,1,05-04-2016,74.31,7.3325
BX39_1_0,0,1.89,3091,1,05-04-2016,87.93,6.445
BX39_2_0,0,1.68,6852,1,05-04-2016,81.12,6.9725
BX39_0_0,1,1.06,1233,1,05-04-2016,null,null
BX39_0_0,2,1.89,1378,1,05-04-2016,null,null
BX39_0_0,3,1.01,727,1,05-04-2016,null,null
BX39_0_0,4,1.82,423,1,05-04-2016,null,null
BX39_1_0,1,1.09,833,1,05-04-2016,null,null
BX39_1_0,2,2.13,1288,1,05-04-2016,null,null
BX39_1_0,3,2.44,621,1,05-04-2016,null,null
BX39_1_0,4,1.68,349,1,05-04-2016,null,null
BX39_2_0,1,1.07,2066,1,05-04-2016,null,null
BX39_2_0,2,2.02,2666,1,05-04-2016,null,null
BX39_2_0,3,1.71,1348,1,05-04-2016,null,null
BX39_2_0,4,1.75,772,1,05-04-2016,null,null
BX39_0_0,0,1.38,3919,1,05-05-2016,83.47,7.4675
BX39_1_0,0,1.75,3026,1,05-05-2016,82.79,6.53
BX39_2_0,0,1.55,6945,1,05-05-2016,83.13,7.0975
BX39_0_0,1,1.57,1254,1,05-05-2016,null,null
BX39_0_0,2,1.19,1493,1,05-05-2016,null,null
BX39_0_0,3,1.6,766,1,05-05-2016,null,null
BX39_0_0,4,1.21,406,1,05-05-2016,null,null
BX39_1_0,1,1.22,814,1,05-05-2016,null,null
BX39_1_0,2,2.2,1214,1,05-05-2016,null,null
BX39_1_0,3,2.08,654,1,05-05-2016,null,null
BX39_1_0,4,0.89,344,1,05-05-2016,null,null
BX39_2_0,1,1.42,2068,1,05-05-2016,null,null
BX39_2_0,2,1.65,2707,1,05-05-2016,null,null
BX39_2_0,3,1.83,1420,1,05-05-2016,null,null
BX39_2_0,4,1.06,750,1,05-05-2016,null,null
BX39_0_0,0,1.49,3462,1,05-06-2016,89.31,7.4675
BX39_1_0,0,1.68,2787,1,05-06-2016,72.21,6.3275
BX39_2_0,0,1.58,6249,1,05-06-2016,80.76,7.0
BX39_0_0,1,1.19,1088,1,05-06-2016,null,null
BX39_0_0,2,1.55,1356,1,05-06-2016,null,null
BX39_0_0,3,1.68,613,1,05-06-2016,null,null
BX39_0_0,4,1.6,405,1,05-06-2016,null,null
BX39_1_0,1,1.68,748,1,05-06-2016,null,null
BX39_1_0,2,2.15,1231,1,05-06-2016,null,null
BX39_1_0,3,0.51,526,1,05-06-2016,null,null
BX39_1_0,4,1.53,282,1,05-06-2016,null,null
BX39_2_0,1,1.42,1836,1,05-06-2016,null,null
BX39_2_0,2,1.85,2587,1,05-06-2016,null,null
BX39_2_0,3,1.16,1139,1,05-06-2016,null,null
BX39_2_0,4,1.56,687,1,05-06-2016,null,null
BX39_0_0,0,1.51,2526,2,05-07-2016,78.49,7.3375
BX39_1_0,0,1.25,2238,2,05-07-2016,60.83,6.5425
BX39_2_0,0,1.39,4764,2,05-07-2016,69.66,6.995
BX39_0_0,1,1.12,610,2,05-07-2016,null,null
BX39_0_0,2,1.9,1116,2,05-07-2016,null,null
BX39_0_0,3,1.52,551,2,05-07-2016,null,null
BX39_0_0,4,0.42,249,2,05-07-2016,null,null
BX39_1_0,1,1.17,497,2,05-07-2016,null,null
BX39_1_0,2,1.55,1052,2,05-07-2016,null,null
BX39_1_0,3,0.18,395,2,05-07-2016,null,null
BX39_1_0,4,1.36,294,2,05-07-2016,null,null
BX39_2_0,1,1.14,1107,2,05-07-2016,null,null
BX39_2_0,2,1.73,2168,2,05-07-2016,null,null
BX39_2_0,3,1.01,946,2,05-07-2016,null,null
BX39_2_0,4,0.92,543,2,05-07-2016,null,null
BX39_0_0,0,0.99,2127,2,05-08-2016,66.94,7.585
BX39_1_0,0,1.26,2144,2,05-08-2016,60.59,6.935
BX39_2_0,0,1.14,4271,2,05-08-2016,63.77,7.295
BX39_0_0,1,0.57,390,2,05-08-2016,null,null
BX39_0_0,2,0.5,1058,2,05-08-2016,null,null
BX39_0_0,3,1.32,419,2,05-08-2016,null,null
BX39_0_0,4,2.96,260,2,05-08-2016,null,null
BX39_1_0,1,0.62,519,2,05-08-2016,null,null
BX39_1_0,2,1.3,1053,2,05-08-2016,null,null
BX39_1_0,3,1.65,439,2,05-08-2016,null,null
BX39_1_0,4,2.27,133,2,05-08-2016,null,null
BX39_2_0,1,0.6,909,2,05-08-2016,null,null
BX39_2_0,2,0.92,2111,2,05-08-2016,null,null
BX39_2_0,3,1.49,858,2,05-08-2016,null,null
BX39_2_0,4,2.71,393,2,05-08-2016,null,null
BX39_0_0,0,1.75,3652,1,05-09-2016,90.31,7.4375
BX39_1_0,0,1.88,3086,1,05-09-2016,78.71,6.4825
BX39_2_0,0,1.81,6738,1,05-09-2016,84.51,7.0475
BX39_0_0,1,1.12,1278,1,05-09-2016,null,null
BX39_0_0,2,2.3,1392,1,05-09-2016,null,null
BX39_0_0,3,1.88,640,1,05-09-2016,null,null
BX39_0_0,4,1.11,342,1,05-09-2016,null,null
BX39_1_0,1,0.8,932,1,05-09-2016,null,null
BX39_1_0,2,2.1,1221,1,05-09-2016,null,null
BX39_1_0,3,3.09,639,1,05-09-2016,null,null
BX39_1_0,4,1.65,294,1,05-09-2016,null,null
BX39_2_0,1,0.97,2210,1,05-09-2016,null,null
BX39_2_0,2,2.21,2613,1,05-09-2016,null,null
BX39_2_0,3,2.52,1279,1,05-09-2016,null,null
BX39_2_0,4,1.38,636,1,05-09-2016,null,null
BX39_0_0,0,1.53,3442,1,05-10-2016,83.75,7.3225
BX39_1_0,0,2.28,2640,1,05-10-2016,78.48,6.44
BX39_2_0,0,1.88,6082,1,05-10-2016,81.11,6.96
BX39_0_0,1,1.0,1101,1,05-10-2016,null,null
BX39_0_0,2,1.65,1317,1,05-10-2016,null,null
BX39_0_0,3,2.02,661,1,05-10-2016,null,null
BX39_0_0,4,1.52,363,1,05-10-2016,null,null
BX39_1_0,1,1.18,694,1,05-10-2016,null,null
BX39_1_0,2,3.06,1093,1,05-10-2016,null,null
BX39_1_0,3,2.31,555,1,05-10-2016,null,null
BX39_1_0,4,1.78,298,1,05-10-2016,null,null
BX39_2_0,1,1.09,1795,1,05-10-2016,null,null
BX39_2_0,2,2.32,2410,1,05-10-2016,null,null
BX39_2_0,3,2.14,1216,1,05-10-2016,null,null
BX39_2_0,4,1.64,661,1,05-10-2016,null,null
BX39_0_0,0,1.61,3090,1,05-11-2016,77.85,7.3125
BX39_1_0,0,1.83,2730,1,05-11-2016,91.0,6.2
BX39_2_0,0,1.72,5820,1,05-11-2016,84.42,6.87
BX39_0_0,1,1.02,1135,1,05-11-2016,null,null
BX39_0_0,2,1.89,982,1,05-11-2016,null,null
BX39_0_0,3,2.52,568,1,05-11-2016,null,null
BX39_0_0,4,1.45,405,1,05-11-2016,null,null
BX39_1_0,1,0.71,829,1,05-11-2016,null,null
BX39_1_0,2,2.38,1097,1,05-11-2016,null,null
BX39_1_0,3,2.28,517,1,05-11-2016,null,null
BX39_1_0,4,1.76,287,1,05-11-2016,null,null
BX39_2_0,1,0.88,1964,1,05-11-2016,null,null
BX39_2_0,2,2.15,2079,1,05-11-2016,null,null
BX39_2_0,3,2.41,1085,1,05-11-2016,null,null
BX39_2_0,4,1.61,692,1,05-11-2016,null,null
BX39_0_0,0,2.55,3055,1,05-12-2016,85.49,7.2425
BX39_1_0,0,1.49,2801,1,05-12-2016,87.91,6.375
BX39_2_0,0,2.02,5856,1,05-12-2016,86.7,6.87
BX39_0_0,1,1.84,1049,1,05-12-2016,null,null
BX39_0_0,2,2.39,1238,1,05-12-2016,null,null
BX39_0_0,3,3.92,450,1,05-12-2016,null,null
BX39_0_0,4,3.86,318,1,05-12-2016,null,null
BX39_1_0,1,1.11,840,1,05-12-2016,null,null
BX39_1_0,2,1.83,1180,1,05-12-2016,null,null
BX39_1_0,3,2.21,486,1,05-12-2016,null,null
BX39_1_0,4,0.55,295,1,05-12-2016,null,null
BX39_2_0,1,1.49,1889,1,05-12-2016,null,null
BX39_2_0,2,2.11,2418,1,05-12-2016,null,null
BX39_2_0,3,3.14,936,1,05-12-2016,null,null
BX39_2_0,4,1.96,613,1,05-12-2016,null,null
BX39_0_0,0,1.94,2353,1,05-13-2016,100.04,7.5075
BX39_1_0,0,1.5,2319,1,05-13-2016,132.27,6.0825
BX39_2_0,0,1.71,4672,1,05-13-2016,116.16,6.7925
BX39_0_0,1,0.82,1223,1,05-13-2016,null,null
BX39_0_0,2,2.04,929,1,05-13-2016,null,null
BX39_0_0,3,6.78,92,1,05-13-2016,null,null
BX39_0_0,4,3.07,109,1,05-13-2016,null,null
BX39_1_0,1,1.03,945,1,05-13-2016,null,null
BX39_1_0,2,2.02,976,1,05-13-2016,null,null
BX39_1_0,3,1.75,177,1,05-13-2016,null,null
BX39_1_0,4,1.05,221,1,05-13-2016,null,null
BX39_2_0,1,0.92,2168,1,05-13-2016,null,null
BX39_2_0,2,2.03,1905,1,05-13-2016,null,null
BX39_2_0,3,4.04,269,1,05-13-2016,null,null
BX39_2_0,4,1.7,330,1,05-13-2016,null,null
BX39_0_0,0,1.05,2520,2,05-14-2016,78.75,7.7625
BX39_1_0,0,1.09,2089,2,05-14-2016,63.83,6.64
BX39_2_0,0,1.07,4609,2,05-14-2016,71.29,7.29
BX39_0_0,1,1.0,592,2,05-14-2016,null,null
BX39_0_0,2,0.87,1086,2,05-14-2016,null,null
BX39_0_0,3,1.29,458,2,05-14-2016,null,null
BX39_0_0,4,1.38,384,2,05-14-2016,null,null
BX39_1_0,1,0.9,528,2,05-14-2016,null,null
BX39_1_0,2,1.02,895,2,05-14-2016,null,null
BX39_1_0,3,1.67,437,2,05-14-2016,null,null
BX39_1_0,4,0.64,229,2,05-14-2016,null,null
BX39_2_0,1,0.95,1120,2,05-14-2016,null,null
BX39_2_0,2,0.94,1981,2,05-14-2016,null,null
BX39_2_0,3,1.47,895,2,05-14-2016,null,null
BX39_2_0,4,1.13,613,2,05-14-2016,null,null
BX39_0_0,0,1.43,2486,2,05-15-2016,67.64,7.81
BX39_1_0,0,0.92,2433,2,05-15-2016,63.22,6.9675
BX39_2_0,0,1.17,4919,2,05-15-2016,65.43,7.445
BX39_0_0,1,1.2,383,2,05-15-2016,null,null
BX39_0_0,2,1.6,1193,2,05-15-2016,null,null
BX39_0_0,3,1.54,594,2,05-15-2016,null,null
BX39_0_0,4,0.91,316,2,05-15-2016,null,null
BX39_1_0,1,1.33,548,2,05-15-2016,null,null
BX39_1_0,2,0.82,1089,2,05-15-2016,null,null
BX39_1_0,3,0.55,544,2,05-15-2016,null,null
BX39_1_0,4,1.02,252,2,05-15-2016,null,null
BX39_2_0,1,1.28,931,2,05-15-2016,null,null
BX39_2_0,2,1.22,2282,2,05-15-2016,null,null
BX39_2_0,3,1.06,1138,2,05-15-2016,null,null
BX39_2_0,4,0.98,568,2,05-15-2016,null,null
BX39_0_0,0,1.55,3400,1,05-16-2016,88.45,7.435
BX39_1_0,0,1.62,2927,1,05-16-2016,82.35,6.37
BX39_2_0,0,1.58,6327,1,05-16-2016,85.4,7.0075
BX39_0_0,1,1.5,1109,1,05-16-2016,null,null
BX39_0_0,2,1.64,1185,1,05-16-2016,null,null
BX39_0_0,3,1.32,713,1,05-16-2016,null,null
BX39_0_0,4,1.77,393,1,05-16-2016,null,null
BX39_1_0,1,1.38,801,1,05-16-2016,null,null
BX39_1_0,2,1.7,1148,1,05-16-2016,null,null
BX39_1_0,3,2.19,653,1,05-16-2016,null,null
BX39_1_0,4,0.96,325,1,05-16-2016,null,null
BX39_2_0,1,1.44,1910,1,05-16-2016,null,null
BX39_2_0,2,1.67,2333,1,05-16-2016,null,null
BX39_2_0,3,1.73,1366,1,05-16-2016,null,null
BX39_2_0,4,1.38,718,1,05-16-2016,null,null
BX39_0_0,0,1.52,3423,1,05-17-2016,74.57,6.97
BX39_1_0,0,1.29,2774,1,05-17-2016,77.21,6.5325
BX39_2_0,0,1.41,6197,1,05-17-2016,75.89,6.7875
BX39_0_0,1,1.62,1071,1,05-17-2016,null,null
BX39_0_0,2,0.84,1295,1,05-17-2016,null,null
BX39_0_0,3,2.72,660,1,05-17-2016,null,null
BX39_0_0,4,1.57,397,1,05-17-2016,null,null
BX39_1_0,1,0.8,758,1,05-17-2016,null,null
BX39_1_0,2,1.84,1120,1,05-17-2016,null,null
BX39_1_0,3,1.41,578,1,05-17-2016,null,null
BX39_1_0,4,0.51,318,1,05-17-2016,null,null
BX39_2_0,1,1.25,1829,1,05-17-2016,null,null
BX39_2_0,2,1.29,2415,1,05-17-2016,null,null
BX39_2_0,3,2.13,1238,1,05-17-2016,null,null
BX39_2_0,4,1.07,715,1,05-17-2016,null,null
