rds_index,hourbin,awt,swt,ewt_95,count,daybin,date,s_trip,m_trip,trip_95,speed
M4_1_400519,3,2.59,4.93,-0.93,5,1,2015-10-05,1.69,2.47,4.1,null
M4_1_400519,4,2.13,6.0,-3.87,1,1,2015-10-05,1.13,2.26,2.84,null
M4_1_400520,1,6.26,4.38,6.42,29,1,2015-10-05,1.42,1.39,2.85,null
M4_1_400520,2,6.36,4.75,6.17,30,1,2015-10-05,1.31,1.62,2.64,null
M4_1_400520,3,3.04,5.04,-0.14,4,1,2015-10-05,1.31,2.21,5.74,null
M4_1_400520,4,2.18,6.0,-3.82,1,1,2015-10-05,0.9,0.66,1.13,null
M4_1_400639,1,4.44,3.38,3.22,18,1,2015-10-05,0.0,0.0,0.0,null
M4_1_400639,3,7.11,5.17,5.59,8,1,2015-10-05,0.0,0.0,0.0,null
M4_1_400639,4,5.63,4.73,3.41,13,1,2015-10-05,0.0,0.0,0.0,null
M4_1_400643,3,10.92,7.5,3.42,1,1,2015-10-05,0.77,3.36,4.16,null
M4_1_400644,2,8.23,5.64,4.48,4,1,2015-10-05,2.17,1.41,3.31,null
M4_1_400644,3,12.54,4.17,8.49,2,1,2015-10-05,0.58,0.84,1.89,null
M4_1_400644,4,4.7,5.0,-0.3,1,1,2015-10-05,1.98,0.55,1.04,null
M4_1_400646,1,2.78,2.11,1.17,2,1,2015-10-05,1.67,1.78,3.0,null
M4_1_400646,2,7.24,4.6,5.77,11,1,2015-10-05,4.4,2.29,9.59,null
M4_1_400646,3,10.19,3.46,9.69,4,1,2015-10-05,3.73,2.36,7.47,null
M4_1_400646,4,4.6,5.0,-0.4,1,1,2015-10-05,1.22,0.99,1.09,null
M4_1_400647,1,5.79,4.98,2.92,13,1,2015-10-05,4.83,1.97,7.43,null
M4_1_400647,2,6.21,4.92,4.4,26,1,2015-10-05,4.47,4.0,12.13,null
M4_1_400647,3,11.11,3.47,9.51,4,1,2015-10-05,1.87,6.86,16.37,null
M4_1_400647,4,4.49,5.0,-0.51,1,1,2015-10-05,3.81,0.4,1.06,null
M4_1_400648,1,5.51,4.6,3.1,14,1,2015-10-05,2.25,0.74,1.86,null
M4_1_400648,2,6.01,4.9,3.24,31,1,2015-10-05,1.06,2.38,8.88,null
M4_1_400648,3,10.49,3.94,7.98,5,1,2015-10-05,0.72,1.38,2.74,null
M4_1_400648,4,4.39,5.0,-0.61,1,1,2015-10-05,1.49,3.49,9.48,null
M4_1_400649,1,5.4,4.36,3.82,20,1,2015-10-05,3.04,0.73,1.5,null
M4_1_400649,2,5.91,4.69,4.02,32,1,2015-10-05,1.31,0.72,1.63,null
M4_1_400649,3,9.19,3.96,7.91,5,1,2015-10-05,0.84,0.84,2.49,null
M4_1_400649,4,4.07,5.0,-0.93,1,1,2015-10-05,1.4,0.9,1.51,null
M4_1_400655,1,5.19,4.23,4.18,33,1,2015-10-05,1.55,1.19,2.32,null
M4_1_400655,2,6.72,4.43,5.22,37,1,2015-10-05,1.89,1.2,2.16,null
M4_1_400655,3,4.86,4.74,2.62,10,1,2015-10-05,1.38,1.33,2.33,null
M4_1_400655,4,6.21,4.65,4.11,14,1,2015-10-05,1.18,1.02,2.08,null
M4_1_400656,1,5.94,5.09,3.41,24,1,2015-10-05,1.39,1.78,3.23,null
M4_1_400656,2,6.75,4.3,5.56,36,1,2015-10-05,1.62,2.24,3.92,null
M4_1_400656,3,4.93,4.74,2.58,10,1,2015-10-05,1.17,1.9,3.39,null
M4_1_400656,4,6.32,4.64,4.09,14,1,2015-10-05,1.0,1.69,3.42,null
M4_1_400657,1,5.98,5.09,3.79,24,1,2015-10-05,1.47,1.43,2.3,null
M4_1_400657,2,6.68,4.3,5.84,36,1,2015-10-05,1.72,1.17,2.21,null
M4_1_400657,3,5.29,4.74,3.11,10,1,2015-10-05,1.25,1.42,2.62,null
M4_1_400657,4,6.54,4.63,4.55,14,1,2015-10-05,1.05,1.11,1.54,null
M4_1_400658,1,6.02,5.09,3.83,24,1,2015-10-05,1.02,1.06,1.74,null
M4_1_400658,2,6.43,4.47,5.53,37,1,2015-10-05,1.19,1.28,2.27,null
M4_1_400658,3,5.03,4.74,2.85,10,1,2015-10-05,0.85,1.06,1.73,null
M4_1_400658,4,6.75,4.63,4.9,14,1,2015-10-05,0.72,1.02,1.7,null
M4_1_400659,1,6.19,5.05,3.67,25,1,2015-10-05,1.45,1.22,2.99,null
M4_1_400659,2,6.5,4.48,6.07,37,1,2015-10-05,1.77,1.45,2.6,null
M4_1_400659,3,5.51,4.74,3.38,10,1,2015-10-05,1.26,1.17,2.49,null
M4_1_400659,4,6.82,4.59,4.82,13,1,2015-10-05,1.1,0.69,1.32,null
M4_1_400661,1,6.2,5.08,3.37,24,1,2015-10-05,2.35,1.4,2.63,null
M4_1_400661,2,6.22,4.46,5.81,39,1,2015-10-05,2.46,1.76,3.62,null
M4_1_400661,3,5.17,4.72,3.03,10,1,2015-10-05,1.57,1.14,1.78,null
M4_1_400661,4,7.19,4.6,4.84,13,1,2015-10-05,1.48,0.91,2.22,null
M4_1_400662,1,5.79,5.09,3.29,24,1,2015-10-05,1.24,1.66,5.03,null
M4_1_400662,2,6.38,4.46,5.03,39,1,2015-10-05,1.28,1.53,3.38,null
M4_1_400662,3,5.11,4.71,3.16,10,1,2015-10-05,0.82,1.48,2.95,null
M4_1_400662,4,7.22,4.61,4.86,13,1,2015-10-05,0.78,1.06,2.22,null
M4_1_400663,1,5.8,5.1,3.37,24,1,2015-10-05,1.23,1.27,1.93,null
M4_1_400663,2,6.44,4.46,4.57,39,1,2015-10-05,1.27,1.44,2.17,null
M4_1_400663,3,5.19,4.7,3.48,10,1,2015-10-05,0.78,0.96,1.54,null
M4_1_400663,4,7.01,4.62,4.89,13,1,2015-10-05,0.77,0.62,1.38,null
M4_1_400676,1,5.57,4.64,5.17,33,1,2015-10-05,1.9,2.29,4.92,null
M4_1_400676,2,6.29,4.47,6.08,39,1,2015-10-05,1.43,1.63,3.63,null
M4_1_400676,3,8.6,4.2,6.62,4,1,2015-10-05,1.36,0.84,1.46,null
M4_1_400677,1,5.4,4.61,4.79,34,1,2015-10-05,1.65,2.73,5.71,null
M4_1_400677,2,6.29,4.5,6.26,41,1,2015-10-05,1.75,2.69,3.78,null
M4_1_400677,3,9.38,4.19,7.07,4,1,2015-10-05,1.75,2.63,4.14,null
M4_1_400678,1,5.82,4.66,4.61,33,1,2015-10-05,1.7,2.41,4.16,null
M4_1_400678,2,6.21,4.5,5.43,41,1,2015-10-05,1.85,2.57,5.35,null
M4_1_400678,3,10.41,4.17,7.52,4,1,2015-10-05,1.8,2.2,3.42,null
M4_1_400716,1,6.72,4.57,6.87,28,1,2015-10-05,1.52,1.26,2.74,null
M4_1_400716,2,6.6,4.75,6.44,30,1,2015-10-05,1.95,1.6,3.33,null
M4_1_400716,3,9.88,4.8,9.14,5,1,2015-10-05,1.99,2.62,5.98,null
M4_1_400716,4,1.82,6.0,-4.18,1,1,2015-10-05,1.33,1.64,3.0,null
M4_1_401844,1,6.37,4.56,6.76,28,1,2015-10-05,0.68,1.28,2.86,null
M4_1_401844,2,6.32,4.75,5.92,30,1,2015-10-05,0.86,1.55,2.43,null
M4_1_401844,3,10.54,4.8,9.66,5,1,2015-10-05,0.89,2.24,5.6,null
M4_1_401844,4,2.07,6.0,-3.93,1,1,2015-10-05,0.6,1.21,2.03,null
M4_1_403142,1,5.38,4.63,3.02,32,1,2015-10-05,1.6,1.93,3.87,null
M4_1_403142,2,6.4,4.44,6.17,42,1,2015-10-05,0.98,2.04,4.91,null
M4_1_403142,3,2.59,4.72,-2.02,2,1,2015-10-05,0.82,1.25,1.88,null
M4_1_403145,1,6.54,5.36,3.88,22,1,2015-10-05,2.78,1.78,2.7,null
M4_1_403145,2,6.11,4.46,5.27,41,1,2015-10-05,2.9,1.89,3.86,null
M4_1_403145,3,8.67,4.47,6.4,3,1,2015-10-05,2.75,1.76,3.19,null
M4_1_403147,1,5.75,4.64,4.91,34,1,2015-10-05,2.89,1.56,3.87,null
M4_1_403147,2,6.18,4.46,5.72,41,1,2015-10-05,2.09,1.23,2.38,null
M4_1_403147,3,9.03,4.43,6.9,3,1,2015-10-05,1.99,1.22,2.03,null
M4_1_403148,1,6.93,5.33,5.6,23,1,2015-10-05,1.08,1.71,3.05,null
M4_1_403148,2,6.1,4.46,5.17,41,1,2015-10-05,1.14,1.72,3.79,null
M4_1_403148,3,9.23,4.42,6.93,3,1,2015-10-05,3.63,4.79,19.15,null
M4_1_403149,1,6.87,5.28,5.18,24,1,2015-10-05,1.01,1.19,2.32,null
M4_1_403149,2,6.35,4.43,5.48,39,1,2015-10-05,1.1,1.74,3.76,null
M4_1_403149,3,9.04,4.41,6.73,3,1,2015-10-05,1.05,0.97,1.75,null
M4_1_403266,1,7.03,4.8,7.09,31,1,2015-10-05,2.13,2.39,5.55,null
M4_1_403266,2,6.95,4.81,6.89,35,1,2015-10-05,2.71,2.34,5.19,null
M4_1_403266,3,9.94,4.87,7.35,7,1,2015-10-05,3.33,2.07,3.4,null
M4_1_403373,1,4.94,4.23,3.89,30,1,2015-10-05,2.42,1.23,2.7,null
M4_1_403373,2,5.73,4.42,4.38,33,1,2015-10-05,1.21,0.97,1.86,null
M4_1_403373,3,7.65,4.03,7.38,7,1,2015-10-05,0.79,1.21,2.3,null
M4_1_403373,4,5.8,4.47,2.7,7,1,2015-10-05,2.48,0.94,2.52,null
M4_1_403374,1,5.08,4.22,3.55,33,1,2015-10-05,1.41,1.82,3.82,null
M4_1_403374,2,5.72,4.54,4.09,35,1,2015-10-05,1.76,2.1,4.53,null
M4_1_403374,3,5.3,4.77,2.5,11,1,2015-10-05,2.73,2.44,6.8,null
M4_1_403374,4,5.76,4.58,2.94,9,1,2015-10-05,1.67,1.21,3.92,null
M4_1_403375,1,5.27,4.22,3.78,33,1,2015-10-05,0.82,2.05,4.7,null
M4_1_403375,2,6.1,4.44,4.24,33,1,2015-10-05,1.01,2.32,4.56,null
M4_1_403375,3,4.79,4.77,1.73,11,1,2015-10-05,0.72,3.21,7.81,null
M4_1_403375,4,5.83,4.66,2.6,11,1,2015-10-05,0.61,0.89,2.76,null
M4_1_403376,1,5.01,4.19,3.91,33,1,2015-10-05,0.8,0.78,1.9,null
M4_1_403376,2,6.23,4.46,4.46,34,1,2015-10-05,1.01,0.87,1.78,null
M4_1_403376,3,4.92,4.77,2.11,11,1,2015-10-05,0.7,2.22,6.24,null
M4_1_403376,4,6.23,4.64,3.61,13,1,2015-10-05,1.31,0.51,0.96,null
M4_1_403377,1,5.16,4.2,4.17,33,1,2015-10-05,0.99,0.83,1.82,null
M4_1_403377,2,6.11,4.56,4.28,36,1,2015-10-05,1.28,0.91,1.6,null
M4_1_403377,3,4.95,4.77,2.0,11,1,2015-10-05,0.87,0.73,1.28,null
M4_1_403377,4,6.12,4.63,3.52,13,1,2015-10-05,0.74,0.77,1.61,null
M4_1_403483,1,5.52,4.2,5.28,33,1,2015-10-05,1.73,1.34,3.64,null
M4_1_403483,2,6.31,4.49,5.68,38,1,2015-10-05,0.76,1.04,2.1,null
M4_1_403483,3,5.09,4.74,3.04,10,1,2015-10-05,0.56,1.15,1.9,null
M4_1_403483,4,6.91,4.59,4.83,13,1,2015-10-05,0.48,0.56,1.03,null
M4_1_403835,1,6.83,4.88,5.19,13,1,2015-10-05,0.0,0.0,0.0,null
M4_1_403835,2,5.87,4.37,4.64,39,1,2015-10-05,0.0,0.0,0.0,null
M4_1_403835,3,10.38,6.25,7.16,2,1,2015-10-05,0.0,0.0,0.0,null
M4_1_403903,1,6.2,5.33,3.39,23,1,2015-10-05,1.86,1.61,3.97,null
M4_1_403903,2,5.89,4.44,4.51,40,1,2015-10-05,2.0,2.25,5.94,null
M4_1_403903,3,2.96,4.95,-1.99,1,1,2015-10-05,1.86,1.54,2.12,null
M4_1_404081,1,6.12,5.36,3.54,21,1,2015-10-05,1.9,1.73,3.3,null
M4_1_404081,2,5.96,4.55,4.2,40,1,2015-10-05,4.42,3.53,7.27,null
M4_1_404081,3,6.16,3.86,3.97,5,1,2015-10-05,4.58,4.04,11.47,null
M4_1_404168,1,6.32,4.84,5.99,32,1,2015-10-05,1.38,2.49,4.74,null
M4_1_404168,2,6.9,4.68,5.01,38,1,2015-10-05,0.87,7.68,17.87,null
M4_1_404168,3,5.37,3.94,2.53,5,1,2015-10-05,0.67,6.06,15.15,null
M4_1_404278,1,5.68,4.59,4.74,35,1,2015-10-05,1.6,1.66,4.13,null
M4_1_404278,2,6.21,4.51,5.95,40,1,2015-10-05,1.53,1.39,2.46,null
M4_1_404278,3,9.15,4.13,7.0,5,1,2015-10-05,1.53,1.06,2.01,null
M4_1_404303,1,7.29,4.99,7.34,33,1,2015-10-05,2.23,10.03,41.54,null
M4_1_404303,2,6.46,4.71,4.51,37,1,2015-10-05,2.01,1.95,5.55,null
M4_1_404303,3,9.49,3.91,7.95,7,1,2015-10-05,1.69,1.37,2.59,null
M4_1_405179,1,7.16,5.36,5.16,18,1,2015-10-05,1.04,1.18,2.03,null
M4_1_405179,2,6.4,4.93,5.28,32,1,2015-10-05,1.3,1.34,2.64,null
M4_1_405179,3,7.7,5.43,5.33,6,1,2015-10-05,1.63,1.78,4.2,null
M4_1_405179,4,2.75,6.21,-3.46,1,1,2015-10-05,0.83,1.05,1.36,null
M4_1_405234,1,6.88,5.37,5.6,22,1,2015-10-05,1.19,2.32,5.0,null
M4_1_405234,2,6.25,4.46,5.3,41,1,2015-10-05,1.23,2.48,4.77,null
M4_1_405234,3,8.41,4.46,6.26,3,1,2015-10-05,1.15,1.92,3.7,null
M4_1_803157,1,4.8,4.38,4.7,33,1,2015-10-05,2.36,2.09,3.97,null
M4_1_803157,2,6.26,4.44,4.41,40,1,2015-10-05,2.37,1.94,3.17,null
M4_1_803157,3,6.09,4.63,5.51,9,1,2015-10-05,1.05,1.24,2.27,null
M4_1_803157,4,7.15,5.0,5.11,10,1,2015-10-05,0.97,0.69,1.23,null
M4_1_803162,1,7.4,5.4,4.26,21,1,2015-10-05,1.5,2.36,5.17,null
M4_1_803162,2,6.6,4.71,5.23,37,1,2015-10-05,1.64,2.13,4.73,null
M4_1_803162,3,9.9,3.92,8.34,7,1,2015-10-05,1.34,2.03,4.66,null
M4_1_903085,1,6.9,4.59,7.17,28,1,2015-10-05,2.28,1.42,2.95,null
M4_1_903085,2,6.91,4.77,6.44,30,1,2015-10-05,2.92,2.17,4.36,null
M4_1_903085,3,10.13,4.8,9.34,5,1,2015-10-05,3.01,2.56,4.3,null
M4_1_903085,4,2.54,6.0,-3.46,1,1,2015-10-05,2.03,3.73,5.41,null
M4_1_903230,1,5.63,4.64,4.15,31,1,2015-10-05,1.0,3.03,8.25,null
M4_1_903230,2,5.79,4.44,4.46,40,1,2015-10-05,1.0,3.54,7.01,null
M4_1_903230,3,2.5,5.0,-2.5,1,1,2015-10-05,1.0,3.16,6.42,null
M4_0_400026,0,7.53,5.14,6.94,54,1,2015-10-06,1.65,1.97,6.45,3.1125
M4_0_400028,0,7.19,5.18,5.78,69,1,2015-10-06,1.03,1.18,2.95,10.66
M4_0_400029,0,7.32,5.22,5.36,64,1,2015-10-06,1.05,1.1,2.11,10.42
M4_0_400030,0,7.01,5.21,5.6,69,1,2015-10-06,1.7,1.32,2.85,14.2925
M4_0_400032,0,7.37,5.19,6.29,63,1,2015-10-06,1.24,1.43,3.34,5.6275
M4_0_400033,0,6.95,5.13,5.99,70,1,2015-10-06,1.24,1.44,3.73,14.17
M4_0_400034,0,7.38,5.19,5.91,63,1,2015-10-06,1.76,1.37,2.67,9.76
M4_0_400036,0,6.79,5.05,5.86,73,1,2015-10-06,2.1,1.87,4.84,12.42
M4_0_400037,0,7.81,5.18,6.32,63,1,2015-10-06,1.27,2.33,5.17,5.0225
M4_0_400038,0,7.73,5.12,6.32,62,1,2015-10-06,1.39,1.44,2.61,5.5125
M4_0_400039,0,7.57,5.13,6.09,62,1,2015-10-06,1.53,1.27,2.77,6.9025
M4_0_400041,0,7.66,5.14,7.49,61,1,2015-10-06,1.2,1.93,4.84,6.365
M4_0_400042,0,7.04,4.91,5.71,68,1,2015-10-06,1.6,1.41,2.71,8.2525
M4_0_400043,0,7.35,5.06,5.67,60,1,2015-10-06,0.89,1.32,3.02,3.6425
M4_0_400044,0,7.55,5.06,6.33,59,1,2015-10-06,0.64,0.9,1.65,6.8875
M4_0_400045,0,7.78,4.84,6.99,69,1,2015-10-06,1.12,0.85,2.12,10.65
M4_0_400046,0,7.65,5.06,6.16,59,1,2015-10-06,0.93,0.99,1.91,8.58
M4_0_400224,0,7.9,4.84,7.65,70,1,2015-10-06,1.83,1.35,2.63,8.115
M4_0_400225,0,7.9,4.84,7.7,69,1,2015-10-06,1.35,1.87,4.41,9.2925
M4_0_400354,0,0.1,5.0,-4.9,1,1,2015-10-06,2.33,0.94,2.55,1.51
M4_0_400358,0,7.32,5.28,6.25,11,1,2015-10-06,4.12,1.0,3.23,1.76333333333
M4_0_400359,0,9.35,5.13,8.59,14,1,2015-10-06,2.4,1.36,2.36,2.04333333333
M4_0_400360,0,8.13,4.94,6.77,29,1,2015-10-06,4.26,1.0,2.97,5.87333333333
M4_0_400361,0,8.05,4.89,7.73,37,1,2015-10-06,2.42,1.8,2.91,2.945
M4_0_400362,0,8.0,5.25,7.96,49,1,2015-10-06,2.94,1.94,3.18,1.9
M4_0_400363,0,7.97,5.19,7.81,52,1,2015-10-06,1.8,1.65,3.52,12.2975
M4_0_400364,0,7.31,5.15,6.46,54,1,2015-10-06,1.79,1.65,3.22,2.79
M4_0_400390,0,7.71,4.76,7.04,69,1,2015-10-06,1.95,2.18,5.1,3.3925
M4_0_400552,0,6.99,5.55,6.13,52,1,2015-10-06,0.0,0.0,0.0,null
M4_0_400561,0,4.43,5.18,0.6,3,1,2015-10-06,1.11,1.63,2.43,10.05
M4_0_400595,0,7.52,4.92,6.93,66,1,2015-10-06,0.85,3.72,9.77,2.4375
M4_0_400596,0,7.6,4.84,6.91,68,1,2015-10-06,0.81,1.28,3.31,9.415
M4_0_400597,0,7.73,4.83,7.32,71,1,2015-10-06,1.57,1.17,2.06,8.3375
M4_0_400598,0,8.27,4.8,8.04,69,1,2015-10-06,1.56,2.47,4.13,9.43
M4_0_400609,0,7.26,5.17,5.54,54,1,2015-10-06,1.23,2.97,10.02,5.105
M4_0_400610,0,7.36,5.25,6.64,50,1,2015-10-06,1.43,2.6,11.73,4.6525
M4_0_400611,0,7.35,5.18,5.29,50,1,2015-10-06,1.1,1.95,4.62,4.5075
M4_0_400612,0,7.55,5.2,6.99,49,1,2015-10-06,1.08,1.06,2.46,7.1075
M4_0_400613,0,7.73,4.96,8.39,63,1,2015-10-06,1.55,1.19,2.91,11.98
M4_0_400614,0,7.03,4.87,6.14,51,1,2015-10-06,1.11,1.49,3.58,4.7975
M4_0_400615,0,6.99,4.85,6.19,53,1,2015-10-06,1.29,1.4,2.12,6.1525
M4_0_400616,0,7.06,4.63,6.69,53,1,2015-10-06,1.27,1.28,2.53,5.6675
M4_0_400617,0,7.01,4.61,6.41,55,1,2015-10-06,1.33,1.39,3.32,5.32
M4_0_400618,0,6.92,4.7,6.54,57,1,2015-10-06,1.34,1.14,2.99,6.76
M4_0_400619,0,7.33,4.45,6.54,70,1,2015-10-06,1.7,1.71,3.73,4.405
M4_0_400620,0,7.19,4.44,6.59,70,1,2015-10-06,1.14,1.57,3.54,4.955
M4_0_400621,0,7.16,4.52,6.18,72,1,2015-10-06,1.41,1.35,2.72,5.8675
M4_0_400622,0,7.05,4.59,6.38,70,1,2015-10-06,1.14,1.59,2.82,8.7425
M4_0_400626,0,6.49,4.63,5.72,61,1,2015-10-06,1.25,1.47,4.02,5.3
M4_0_400627,0,6.66,4.56,5.94,58,1,2015-10-06,0.83,1.55,3.22,4.7425
M4_0_400628,0,6.93,4.68,6.13,56,1,2015-10-06,0.68,0.79,1.61,5.5575
M4_0_400629,0,6.87,4.7,5.91,56,1,2015-10-06,0.65,0.89,2.06,16.73
M4_0_400631,0,6.79,4.64,5.91,57,1,2015-10-06,2.02,1.41,2.75,4.4275
M4_0_400632,0,7.56,4.67,6.2,57,1,2015-10-06,0.72,3.04,7.9,2.87
M4_0_400633,0,7.45,4.67,5.93,51,1,2015-10-06,0.72,1.23,2.68,5.335
M4_0_400634,0,7.54,4.66,6.64,54,1,2015-10-06,0.87,0.89,2.22,11.88
M4_0_400635,0,7.84,4.56,7.19,50,1,2015-10-06,1.48,1.34,2.12,6.4175
M4_0_400636,0,7.58,4.64,6.18,45,1,2015-10-06,1.11,1.47,2.56,null
M4_0_403122,0,7.59,4.74,7.17,65,1,2015-10-06,1.24,1.55,3.58,10.045
M4_0_403125,0,7.43,4.86,6.04,60,1,2015-10-06,1.3,1.37,3.21,8.0325
M4_0_403126,0,7.57,4.81,7.26,65,1,2015-10-06,2.53,1.79,6.15,4.875
M4_0_403127,0,7.51,4.72,6.54,68,1,2015-10-06,0.69,2.74,8.32,7.165
M4_0_403267,0,7.58,4.78,7.15,72,1,2015-10-06,0.82,1.08,2.38,11.91
M4_0_403456,0,4.36,5.0,0.07,2,1,2015-10-06,2.68,1.71,3.91,2.815
M4_0_403457,0,5.1,5.0,0.91,2,1,2015-10-06,1.62,2.92,5.75,1.92
M4_0_403461,0,7.87,4.85,6.72,60,1,2015-10-06,0.97,1.78,5.35,7.12
M4_0_404117,0,8.14,4.66,6.44,28,1,2015-10-06,1.17,1.55,2.93,7.90333333333
M4_0_404191,0,6.85,4.98,5.48,70,1,2015-10-06,1.23,1.4,3.14,8.9725
M4_0_404232,0,7.49,4.83,5.97,57,1,2015-10-06,1.87,2.2,5.48,3.6425
M4_0_404260,0,7.92,4.85,7.42,60,1,2015-10-06,1.61,2.01,3.81,5.205
M4_0_404262,0,7.65,4.84,6.45,59,1,2015-10-06,1.8,1.32,2.14,6.52
M4_0_404856,0,7.97,4.85,7.53,70,1,2015-10-06,1.66,1.45,2.11,4.6075
M4_0_404920,0,6.68,4.48,6.31,72,1,2015-10-06,3.15,3.28,3.97,5.335
M4_0_404921,0,6.48,4.8,5.81,67,1,2015-10-06,1.52,3.12,6.77,4.785
M4_0_404994,0,7.68,5.27,7.17,61,1,2015-10-06,1.91,1.61,4.98,4.4875
M4_0_405392,0,7.57,5.2,6.55,62,1,2015-10-06,1.39,2.07,4.4,5.7175
M4_0_803067,0,8.0,4.61,5.07,24,1,2015-10-06,0.8,2.84,9.4,null
M4_0_803156,0,9.26,5.0,6.25,6,1,2015-10-06,3.62,3.89,7.79,4.73
M4_0_903229,0,9.55,5.0,7.51,5,1,2015-10-06,4.0,9.91,13.67,1.87
M4_0_903236,0,6.66,4.56,6.3,82,1,2015-10-06,1.34,1.27,4.13,4.47
M4_1_400108,0,6.24,4.5,5.53,70,1,2015-10-06,0.96,4.13,15.58,1.67
M4_1_400109,0,6.35,4.43,6.69,68,1,2015-10-06,1.04,1.28,4.24,3.65
M4_1_400110,0,7.31,4.83,6.79,59,1,2015-10-06,0.89,2.13,4.96,6.145
M4_1_400111,0,6.84,4.51,6.27,70,1,2015-10-06,1.26,3.03,7.27,9.13
M4_1_400115,0,6.58,4.74,5.55,55,1,2015-10-06,1.28,2.25,7.27,2.115
M4_1_400116,0,6.58,4.74,5.3,55,1,2015-10-06,0.89,1.35,2.92,7.1125
M4_1_400117,0,7.4,4.77,6.72,55,1,2015-10-06,1.19,1.24,2.66,9.35
M4_1_400118,0,7.2,4.78,6.65,55,1,2015-10-06,1.46,1.9,5.03,6.6975
M4_1_400119,0,6.76,4.43,6.85,64,1,2015-10-06,1.62,2.62,7.32,7.04
M4_1_400122,0,7.21,4.98,6.01,51,1,2015-10-06,0.49,1.98,4.61,4.555
M4_1_400123,0,7.32,4.98,6.14,51,1,2015-10-06,0.96,1.15,2.82,13.3775
M4_1_400124,0,6.49,4.62,6.58,59,1,2015-10-06,1.8,1.67,3.55,4.285
M4_1_400125,0,6.95,4.95,6.15,50,1,2015-10-06,1.86,2.06,4.24,3.2175
M4_1_400126,0,6.65,4.61,6.76,63,1,2015-10-06,2.3,1.75,3.55,3.195
M4_1_400127,0,7.63,5.05,6.3,54,1,2015-10-06,0.84,2.08,5.35,4.8775
M4_1_400128,0,7.58,5.05,6.61,54,1,2015-10-06,1.21,1.22,2.31,3.8825
M4_1_400290,0,6.31,4.5,6.92,69,1,2015-10-06,1.75,2.96,5.51,3.825
M4_1_400292,0,6.31,4.5,6.6,70,1,2015-10-06,1.92,1.67,2.88,3.8075
M4_1_400485,0,6.32,4.59,5.7,69,1,2015-10-06,0.75,1.52,3.58,5.655
M4_1_400486,0,6.19,4.51,5.82,69,1,2015-10-06,1.36,1.26,2.5,10.37
M4_1_400512,0,6.88,4.64,7.21,65,1,2015-10-06,1.88,2.66,4.7,4.685
M4_1_400514,0,7.8,5.14,7.12,55,1,2015-10-06,1.86,3.18,7.18,2.1575
M4_1_400515,0,7.74,5.09,7.35,53,1,2015-10-06,1.81,1.76,4.44,6.8775
M4_1_400516,0,7.03,4.65,7.08,62,1,2015-10-06,2.12,2.37,4.79,2.9175
M4_1_400518,0,6.83,4.62,6.7,65,1,2015-10-06,2.13,2.13,4.73,4.05
M4_1_400519,0,7.46,5.15,7.06,52,1,2015-10-06,1.52,2.21,4.49,1.58
M4_1_400520,0,7.49,4.98,7.12,54,1,2015-10-06,1.37,1.63,3.82,1.4325
M4_1_400639,0,5.41,4.15,3.92,36,1,2015-10-06,0.0,0.0,0.0,null
M4_1_400643,0,7.49,6.21,1.28,1,1,2015-10-06,2.21,1.24,2.66,2.44333333333
M4_1_400644,0,7.06,5.63,3.04,5,1,2015-10-06,2.43,0.91,2.23,10.1
M4_1_400646,0,8.41,4.41,9.02,13,1,2015-10-06,3.84,1.64,2.91,5.00666666667
M4_1_400647,0,6.71,4.75,5.97,33,1,2015-10-06,3.42,2.29,5.95,2.81333333333
M4_1_400648,0,6.44,4.85,5.56,35,1,2015-10-06,1.36,1.96,7.36,3.845
M4_1_400649,0,6.96,4.64,7.11,39,1,2015-10-06,1.52,1.35,5.65,5.175
M4_1_400655,0,6.1,4.32,5.39,76,1,2015-10-06,1.62,1.35,2.79,7.78
M4_1_400656,0,6.69,4.69,5.43,68,1,2015-10-06,1.65,2.31,4.38,5.155
M4_1_400657,0,6.57,4.68,4.46,70,1,2015-10-06,1.64,1.43,3.32,4.62
M4_1_400658,0,6.56,4.68,4.2,70,1,2015-10-06,1.04,1.29,2.47,7.955
M4_1_400659,0,6.84,4.66,5.64,70,1,2015-10-06,1.53,1.36,2.47,3.2775
M4_1_400661,0,6.75,4.69,4.9,74,1,2015-10-06,2.13,1.64,3.03,4.575
M4_1_400662,0,6.67,4.7,4.99,74,1,2015-10-06,1.18,1.98,4.46,5.4625
M4_1_400663,0,6.38,4.75,4.74,75,1,2015-10-06,1.1,1.29,2.17,7.1725
M4_1_400676,0,6.24,4.58,5.89,70,1,2015-10-06,1.61,1.75,4.66,7.4175
M4_1_400677,0,6.25,4.59,6.21,70,1,2015-10-06,1.72,2.7,4.79,4.7275
M4_1_400678,0,6.1,4.59,6.03,70,1,2015-10-06,1.76,2.05,3.78,2.78
M4_1_400716,0,7.62,5.0,7.2,54,1,2015-10-06,1.75,2.12,5.35,6.1525
M4_1_401844,0,7.47,4.99,6.93,54,1,2015-10-06,0.77,1.39,3.23,5.28
M4_1_403142,0,5.83,4.49,5.61,67,1,2015-10-06,1.54,1.74,3.58,13.715
M4_1_403145,0,6.63,4.9,4.92,58,1,2015-10-06,2.77,1.79,3.55,4.3
M4_1_403147,0,6.0,4.59,5.45,69,1,2015-10-06,2.46,1.5,2.64,7.71
