rds_index,hourbin,awt,swt,ewt_95,count,daybin,date,s_trip,m_trip,trip_95,speed
BX39_1_103300,4,7.31,6.82,2.96,9,1,05-05-2016,0.9,1.02,1.41,null
BX39_1_103301,1,5.67,4.71,3.56,22,1,05-05-2016,1.34,1.45,2.51,null
BX39_1_103301,2,6.5,4.93,5.37,32,1,05-05-2016,1.3,1.2,1.88,null
BX39_1_103301,3,7.07,5.23,5.29,18,1,05-05-2016,1.27,0.94,1.7,null
BX39_1_103301,4,7.23,6.81,2.89,9,1,05-05-2016,1.04,0.96,1.74,null
BX39_1_103302,1,5.33,4.71,2.3,22,1,05-05-2016,1.75,1.55,2.18,null
BX39_1_103302,2,6.36,4.93,4.89,32,1,05-05-2016,1.69,1.26,2.09,null
BX39_1_103302,3,7.33,5.18,5.74,17,1,05-05-2016,1.65,1.24,2.15,null
BX39_1_103302,4,7.49,6.69,3.34,9,1,05-05-2016,1.39,1.05,1.63,null
BX39_1_103303,1,5.34,4.72,2.38,22,1,05-05-2016,1.6,1.44,2.51,null
BX39_1_103303,2,6.39,4.94,5.09,32,1,05-05-2016,1.56,1.71,2.97,null
BX39_1_103303,3,7.23,5.17,5.21,17,1,05-05-2016,1.53,1.53,2.41,null
BX39_1_103303,4,7.37,6.68,3.2,9,1,05-05-2016,1.27,1.17,1.63,null
BX39_1_103304,1,5.34,4.72,2.94,22,1,05-05-2016,1.35,1.43,2.52,null
BX39_1_103304,2,6.44,4.94,4.88,32,1,05-05-2016,1.3,1.5,2.7,null
BX39_1_103304,3,7.21,5.17,5.46,17,1,05-05-2016,1.28,1.42,2.3,null
BX39_1_103304,4,7.22,6.67,3.07,9,1,05-05-2016,1.07,0.96,1.35,null
BX39_1_103305,1,5.48,4.78,1.78,24,1,05-05-2016,1.43,7.09,16.19,null
BX39_1_103305,2,6.96,5.12,5.82,35,1,05-05-2016,1.45,5.32,8.15,null
BX39_1_103305,3,6.97,5.11,5.54,18,1,05-05-2016,1.5,5.55,11.76,null
BX39_1_103305,4,7.26,6.62,2.58,9,1,05-05-2016,1.27,5.07,7.83,null
BX39_1_103309,1,5.79,4.76,2.71,24,1,05-05-2016,1.49,1.61,2.91,null
BX39_1_103309,2,7.55,5.17,6.79,34,1,05-05-2016,1.52,1.55,2.28,null
BX39_1_103309,3,7.25,4.98,6.07,18,1,05-05-2016,1.57,1.43,2.34,null
BX39_1_103309,4,7.03,6.48,2.55,10,1,05-05-2016,1.36,1.22,1.95,null
BX39_1_103310,1,5.51,4.69,2.39,23,1,05-05-2016,1.98,1.25,2.25,null
BX39_1_103310,2,7.58,5.2,7.22,35,1,05-05-2016,1.98,1.06,1.83,null
BX39_1_103310,3,7.03,4.98,5.78,18,1,05-05-2016,1.98,0.98,1.54,null
BX39_1_103310,4,7.2,6.44,3.32,10,1,05-05-2016,1.33,1.04,1.74,null
BX39_1_103311,1,5.96,4.72,2.65,22,1,05-05-2016,2.1,2.37,3.65,null
BX39_1_103311,2,7.94,5.23,8.21,34,1,05-05-2016,2.46,2.51,3.75,null
BX39_1_103311,3,7.13,4.94,5.92,19,1,05-05-2016,2.52,2.24,3.58,null
BX39_1_103311,4,7.24,6.39,3.94,9,1,05-05-2016,2.01,2.13,3.15,null
BX39_1_103312,1,6.51,4.74,4.18,22,1,05-05-2016,1.08,1.6,3.03,null
BX39_1_103312,2,8.04,5.27,7.85,33,1,05-05-2016,1.13,2.4,4.05,null
BX39_1_103312,3,7.4,4.84,6.46,19,1,05-05-2016,1.13,2.38,4.35,null
BX39_1_103312,4,7.6,6.26,4.34,10,1,05-05-2016,0.99,1.12,2.3,null
BX39_1_103313,1,6.97,4.74,4.82,22,1,05-05-2016,1.02,2.28,4.61,null
BX39_1_103313,2,8.23,5.27,7.13,33,1,05-05-2016,1.08,1.91,3.34,null
BX39_1_103313,3,7.12,4.84,6.07,19,1,05-05-2016,1.08,1.23,2.06,null
BX39_1_103313,4,7.62,6.24,4.45,10,1,05-05-2016,0.92,1.42,2.49,null
BX39_1_103314,1,6.76,4.74,5.4,22,1,05-05-2016,1.06,1.35,4.16,null
BX39_1_103314,2,7.51,5.21,6.69,31,1,05-05-2016,1.07,0.47,0.64,null
BX39_1_103314,3,6.9,4.84,4.88,19,1,05-05-2016,1.07,0.43,0.53,null
BX39_1_103314,4,6.89,6.23,3.96,10,1,05-05-2016,null,null,null,null
BX39_1_103315,1,6.03,4.73,3.1,22,1,05-05-2016,1.02,3.54,8.25,null
BX39_1_103315,2,8.05,5.21,7.3,31,1,05-05-2016,1.07,6.16,10.68,null
BX39_1_103315,3,7.85,4.84,5.35,19,1,05-05-2016,1.07,5.58,9.55,null
BX39_1_103315,4,8.72,6.22,4.96,10,1,05-05-2016,0.92,6.09,8.97,null
BX39_1_103316,1,6.32,4.73,3.84,22,1,05-05-2016,0.8,1.27,3.38,null
BX39_1_103316,2,7.65,5.18,7.27,29,1,05-05-2016,0.85,0.89,1.84,null
BX39_1_103316,3,7.51,4.84,5.23,20,1,05-05-2016,0.85,1.05,1.7,null
BX39_1_103316,4,7.81,6.2,4.75,10,1,05-05-2016,0.73,1.64,3.0,null
BX39_1_103403,1,6.1,4.73,3.47,22,1,05-05-2016,1.02,1.51,3.5,null
BX39_1_103403,2,7.8,5.15,7.41,30,1,05-05-2016,1.07,2.08,6.0,null
BX39_1_103403,3,7.24,4.84,5.13,19,1,05-05-2016,1.07,2.08,5.98,null
BX39_1_103403,4,7.96,6.21,4.5,10,1,05-05-2016,0.92,3.5,9.65,null
BX39_1_103405,2,12.96,4.56,8.23,2,1,05-05-2016,0.64,0.38,0.69,null
BX39_1_103405,3,9.41,3.57,5.49,2,1,05-05-2016,0.62,3.18,7.24,null
BX39_1_103672,1,5.77,4.78,2.81,24,1,05-05-2016,1.71,1.88,7.57,null
BX39_1_103672,2,7.4,5.13,6.29,35,1,05-05-2016,1.78,1.4,2.75,null
BX39_1_103672,3,7.56,5.11,6.55,18,1,05-05-2016,1.83,1.46,3.35,null
BX39_1_103672,4,7.35,6.6,2.69,9,1,05-05-2016,1.53,1.24,1.74,null
BX39_1_103701,1,6.22,4.74,3.83,22,1,05-05-2016,1.13,1.03,2.08,null
BX39_1_103701,2,8.36,5.26,8.06,33,1,05-05-2016,1.23,1.17,1.9,null
BX39_1_103701,3,7.15,4.84,5.59,19,1,05-05-2016,1.3,1.0,1.58,null
BX39_1_103701,4,7.43,6.28,3.61,10,1,05-05-2016,0.93,1.1,1.36,null
BX39_1_103903,1,5.74,4.69,2.63,23,1,05-05-2016,1.5,1.83,3.41,null
BX39_1_103903,2,8.05,5.24,8.24,34,1,05-05-2016,1.75,1.37,3.03,null
BX39_1_103903,3,6.69,4.94,5.59,19,1,05-05-2016,1.8,1.4,3.82,null
BX39_1_103903,4,7.45,6.36,3.79,9,1,05-05-2016,1.43,1.18,2.72,null
BX39_1_103997,1,6.16,5.32,4.94,20,1,05-05-2016,0.0,0.0,0.0,null
BX39_1_103997,2,6.61,4.82,4.77,38,1,05-05-2016,0.0,0.0,0.0,null
BX39_1_103997,3,6.7,5.52,4.56,17,1,05-05-2016,0.0,0.0,0.0,null
BX39_1_103997,4,7.5,7.35,2.24,8,1,05-05-2016,0.0,0.0,0.0,null
BX39_1_802141,1,6.21,4.74,3.87,22,1,05-05-2016,1.63,2.17,3.62,null
BX39_1_802141,2,8.33,5.27,7.99,33,1,05-05-2016,1.77,1.99,3.53,null
BX39_1_802141,3,7.6,4.84,5.8,19,1,05-05-2016,1.87,2.11,3.48,null
BX39_1_802141,4,7.55,6.27,3.95,10,1,05-05-2016,1.37,1.44,2.61,null
BX39_0_101149,0,7.35,4.94,7.0,85,1,05-06-2016,0.64,1.94,4.58,7.8525
BX39_0_101150,0,7.22,4.94,6.71,83,1,05-06-2016,1.18,1.08,1.85,15.525
BX39_0_101496,0,5.95,4.9,4.03,87,1,05-06-2016,2.74,2.27,3.9,3.3425
BX39_0_101497,0,6.16,4.9,4.74,87,1,05-06-2016,0.99,2.93,6.31,4.5025
BX39_0_101498,0,6.1,4.9,4.26,87,1,05-06-2016,1.82,1.37,3.11,7.0825
BX39_0_101499,0,6.14,4.89,4.92,87,1,05-06-2016,1.1,1.3,2.65,11.555
BX39_0_101819,0,6.11,5.02,3.7,84,1,05-06-2016,0.0,0.0,0.0,null
BX39_0_102417,0,5.42,4.85,3.0,74,1,05-06-2016,1.69,3.65,6.42,3.33
BX39_0_102418,0,5.45,4.83,3.36,76,1,05-06-2016,1.56,1.14,2.77,9.4525
BX39_0_102419,0,5.86,4.86,3.52,78,1,05-06-2016,1.55,0.9,2.15,12.505
BX39_0_102757,0,6.8,4.93,5.64,85,1,05-06-2016,1.7,2.38,4.49,7.045
BX39_0_102759,0,6.67,4.94,5.7,85,1,05-06-2016,2.01,1.25,2.32,4.1175
BX39_0_102762,0,6.74,4.94,5.85,85,1,05-06-2016,1.46,1.38,2.14,4.18
BX39_0_102765,0,6.77,4.94,5.28,85,1,05-06-2016,1.39,1.3,2.0,4.715
BX39_0_102766,0,6.9,4.94,5.6,85,1,05-06-2016,0.9,1.37,2.15,5.23
BX39_0_102767,0,6.85,4.94,5.84,85,1,05-06-2016,0.72,1.11,1.87,9.6425
BX39_0_102768,0,6.79,4.95,5.36,84,1,05-06-2016,1.1,4.72,9.12,2.07
BX39_0_102769,0,7.09,4.94,6.29,85,1,05-06-2016,0.61,3.63,12.13,1.6325
BX39_0_102775,0,7.21,5.0,6.61,79,1,05-06-2016,1.37,1.34,2.24,5.3975
BX39_0_102942,0,6.6,4.93,5.06,87,1,05-06-2016,1.82,1.95,3.88,7.74
BX39_0_102985,0,6.16,5.1,3.37,27,1,05-06-2016,8.08,1.08,6.96,0.845
BX39_0_103050,0,7.23,4.96,6.54,80,1,05-06-2016,0.92,0.93,1.98,null
BX39_0_103118,0,6.72,4.94,5.62,85,1,05-06-2016,1.37,1.62,2.93,6.705
BX39_0_103119,0,6.76,4.93,6.06,84,1,05-06-2016,1.43,1.83,3.51,6.83
BX39_0_103321,0,5.64,4.88,3.52,82,1,05-06-2016,2.2,1.3,2.91,9.895
BX39_0_103322,0,5.6,4.88,3.32,82,1,05-06-2016,1.61,2.28,4.74,5.46
BX39_0_103323,0,6.23,4.89,4.3,83,1,05-06-2016,1.39,1.13,2.62,16.2075
BX39_0_103328,0,6.17,4.88,4.73,87,1,05-06-2016,1.27,1.26,3.67,7.3375
BX39_0_103329,0,6.13,4.89,3.99,88,1,05-06-2016,1.35,2.32,5.43,5.4975
BX39_0_103330,0,6.17,4.9,4.5,86,1,05-06-2016,1.22,0.97,2.08,5.555
BX39_0_103331,0,6.36,4.93,4.87,88,1,05-06-2016,1.53,1.72,3.39,5.2875
BX39_0_103332,0,6.37,4.92,4.64,87,1,05-06-2016,1.13,1.2,2.72,7.63
BX39_0_103333,0,6.37,4.91,4.52,87,1,05-06-2016,1.1,0.95,1.89,4.28
BX39_0_103334,0,6.38,4.93,5.03,88,1,05-06-2016,1.11,1.14,2.08,8.6625
BX39_0_103335,0,6.49,4.93,5.25,87,1,05-06-2016,1.26,1.16,2.19,11.735
BX39_0_103365,0,6.12,4.9,4.77,88,1,05-06-2016,2.4,1.33,2.72,9.5625
BX39_0_103366,0,6.03,4.88,4.43,87,1,05-06-2016,2.11,3.31,4.73,4.3375
BX39_0_103542,0,6.18,4.89,4.91,87,1,05-06-2016,1.67,1.49,2.92,4.8825
BX39_0_103657,0,6.16,4.88,4.88,87,1,05-06-2016,1.72,3.27,5.38,2.4675
BX39_0_103902,0,6.12,4.89,4.16,83,1,05-06-2016,1.48,2.61,5.29,4.49
BX39_0_802009,0,7.41,5.05,6.47,68,1,05-06-2016,1.12,1.07,2.22,null
BX39_0_802139,0,5.58,4.9,2.42,68,1,05-06-2016,3.12,1.48,3.38,6.59
BX39_1_101540,0,6.45,5.23,4.11,76,1,05-06-2016,3.15,2.11,4.65,5.7925
BX39_1_101543,0,6.96,5.27,4.83,77,1,05-06-2016,0.76,1.44,2.66,11.5475
BX39_1_101545,0,6.66,5.22,4.38,76,1,05-06-2016,2.19,1.44,2.01,7.6425
BX39_1_101547,0,6.58,5.21,4.13,76,1,05-06-2016,0.97,1.67,3.44,8.785
BX39_1_101813,0,7.6,5.1,5.86,72,1,05-06-2016,1.2,1.48,2.92,6.1375
BX39_1_101814,0,8.11,5.15,7.55,59,1,05-06-2016,0.86,0.34,1.11,6.0675
BX39_1_102394,0,7.15,5.25,6.01,78,1,05-06-2016,1.53,1.8,2.96,7.7425
BX39_1_102395,0,7.46,5.25,6.75,78,1,05-06-2016,1.98,2.33,3.91,4.4425
BX39_1_102396,0,7.53,5.25,6.37,78,1,05-06-2016,1.41,1.15,2.14,7.2675
BX39_1_102783,0,2.76,5.24,-1.65,3,1,05-06-2016,6.63,0.79,4.33,1.1
BX39_1_102786,0,6.67,5.37,4.5,59,1,05-06-2016,1.68,1.18,2.52,5.5075
BX39_1_102789,0,6.58,5.37,4.59,68,1,05-06-2016,1.5,2.1,3.7,3.67
BX39_1_102791,0,6.46,5.36,4.55,71,1,05-06-2016,2.2,1.26,2.28,10.4975
BX39_1_102793,0,6.44,5.29,4.51,72,1,05-06-2016,2.39,1.14,1.9,3.2625
BX39_1_103121,0,6.28,5.45,4.54,43,1,05-06-2016,5.27,0.66,2.28,7.3575
BX39_1_103122,0,6.75,5.39,4.41,61,1,05-06-2016,1.82,1.76,3.12,7.0325
BX39_1_103297,0,6.53,5.31,4.7,75,1,05-06-2016,2.06,3.43,6.02,3.3975
BX39_1_103298,0,6.66,5.3,4.83,75,1,05-06-2016,1.36,1.01,2.36,7.4625
BX39_1_103299,0,6.58,5.3,4.03,75,1,05-06-2016,1.3,0.95,1.71,3.67
BX39_1_103300,0,6.64,5.25,4.31,74,1,05-06-2016,1.11,1.06,2.0,7.4375
BX39_1_103301,0,6.73,5.25,4.15,74,1,05-06-2016,1.28,0.97,1.72,10.96
BX39_1_103302,0,6.59,5.15,4.0,74,1,05-06-2016,1.68,1.27,2.03,4.385
BX39_1_103303,0,6.53,5.14,4.2,74,1,05-06-2016,1.54,1.73,3.19,5.455
BX39_1_103304,0,6.41,5.14,4.06,74,1,05-06-2016,1.3,1.45,2.42,15.085
BX39_1_103305,0,6.61,5.23,4.89,76,1,05-06-2016,1.43,5.75,10.34,2.555
BX39_1_103309,0,6.66,5.21,4.42,76,1,05-06-2016,1.5,1.48,2.09,4.6225
BX39_1_103310,0,6.71,5.21,4.3,76,1,05-06-2016,1.9,1.15,2.36,12.435
BX39_1_103311,0,6.76,5.18,4.74,75,1,05-06-2016,2.32,2.09,3.6,5.6
BX39_1_103312,0,7.23,5.22,5.71,76,1,05-06-2016,1.1,1.9,3.35,5.7
BX39_1_103313,0,7.56,5.21,5.06,77,1,05-06-2016,1.05,1.61,3.3,7.2175
BX39_1_103314,0,7.41,5.11,5.96,75,1,05-06-2016,1.05,0.55,1.11,12.6975
BX39_1_103315,0,7.1,5.1,5.13,73,1,05-06-2016,1.04,5.38,9.77,3.24
BX39_1_103316,0,7.56,5.11,6.28,75,1,05-06-2016,0.82,1.35,5.24,8.385
BX39_1_103403,0,7.48,5.11,6.28,75,1,05-06-2016,1.04,2.12,5.72,5.58
BX39_1_103405,0,7.19,5.18,4.33,8,1,05-06-2016,0.6,0.85,2.54,null
BX39_1_103672,0,6.92,5.26,4.99,79,1,05-06-2016,2.38,1.2,3.46,4.2275
BX39_1_103701,0,7.34,5.21,5.96,77,1,05-06-2016,1.19,1.16,2.25,9.35
BX39_1_103903,0,6.76,5.18,4.91,75,1,05-06-2016,1.66,1.49,2.92,6.6925
BX39_1_103997,0,7.08,5.48,5.07,75,1,05-06-2016,0.0,0.0,0.0,null
BX39_1_802141,0,7.18,5.21,5.2,77,1,05-06-2016,1.7,1.86,3.6,7.05
BX39_0_101149,1,6.54,4.56,4.89,28,1,05-06-2016,0.61,1.16,2.09,null
BX39_0_101149,2,7.55,5.1,7.41,31,1,05-06-2016,0.66,2.23,4.53,null
BX39_0_101149,3,6.97,4.56,6.02,15,1,05-06-2016,0.67,2.3,5.3,null
BX39_0_101149,4,8.73,5.66,5.63,11,1,05-06-2016,0.61,2.66,6.98,null
BX39_0_101150,1,6.28,4.54,4.2,26,1,05-06-2016,1.12,1.14,2.08,null
BX39_0_101150,2,7.51,5.13,7.35,30,1,05-06-2016,1.23,0.99,1.56,null
BX39_0_101150,3,6.99,4.53,5.62,16,1,05-06-2016,1.23,0.97,1.66,null
BX39_0_101150,4,8.42,5.65,5.45,11,1,05-06-2016,1.11,1.37,3.18,null
BX39_0_101496,1,5.12,4.28,4.2,26,1,05-06-2016,2.48,2.32,3.68,null
BX39_0_101496,2,6.07,4.92,4.11,37,1,05-06-2016,2.99,2.18,3.36,null
BX39_0_101496,3,6.24,4.91,3.99,14,1,05-06-2016,2.87,1.81,2.79,null
BX39_0_101496,4,6.63,5.83,3.37,10,1,05-06-2016,2.36,3.11,5.55,null
BX39_0_101497,1,5.0,4.28,4.15,26,1,05-06-2016,0.98,2.41,5.73,null
BX39_0_101497,2,6.51,4.93,4.59,37,1,05-06-2016,0.96,3.32,7.29,null
BX39_0_101497,3,6.55,4.91,4.17,14,1,05-06-2016,1.13,4.01,6.39,null
BX39_0_101497,4,6.59,5.82,3.57,10,1,05-06-2016,0.94,1.05,1.98,null
BX39_0_101498,1,5.08,4.28,4.68,26,1,05-06-2016,1.78,1.38,2.75,null
BX39_0_101498,2,6.33,4.93,4.64,37,1,05-06-2016,1.97,1.02,2.19,null
BX39_0_101498,3,6.19,4.91,4.01,14,1,05-06-2016,1.8,1.61,3.48,null
BX39_0_101498,4,7.0,5.79,3.74,10,1,05-06-2016,1.44,2.21,4.26,null
BX39_0_101499,1,4.98,4.29,4.2,26,1,05-06-2016,1.07,1.17,2.02,null
BX39_0_101499,2,6.24,4.93,4.87,37,1,05-06-2016,1.18,1.38,2.67,null
BX39_0_101499,3,6.44,4.91,4.19,14,1,05-06-2016,1.08,1.38,2.36,null
BX39_0_101499,4,7.39,5.75,4.72,10,1,05-06-2016,0.89,1.22,2.9,null
BX39_0_101819,1,5.02,4.59,3.81,24,1,05-06-2016,0.0,0.0,0.0,null
BX39_0_101819,2,6.01,4.8,3.13,36,1,05-06-2016,0.0,0.0,0.0,null
BX39_0_101819,3,6.45,5.2,4.17,15,1,05-06-2016,0.0,0.0,0.0,null
BX39_0_101819,4,7.67,6.2,4.42,9,1,05-06-2016,0.0,0.0,0.0,null
BX39_0_102417,1,4.62,4.35,4.18,26,1,05-06-2016,1.5,3.9,5.5,null
BX39_0_102417,2,5.67,4.91,3.14,30,1,05-06-2016,1.51,4.0,7.39,null
BX39_0_102417,3,5.61,4.94,2.22,12,1,05-06-2016,2.27,3.01,5.14,null
BX39_0_102417,4,6.19,5.83,0.75,6,1,05-06-2016,2.01,2.62,4.59,null
BX39_0_102418,1,4.63,4.35,4.51,26,1,05-06-2016,1.57,1.29,2.87,null
BX39_0_102418,2,5.73,4.88,3.11,32,1,05-06-2016,1.59,1.15,2.7,null
BX39_0_102418,3,5.63,4.93,2.24,12,1,05-06-2016,1.63,1.12,2.2,null
BX39_0_102418,4,6.09,5.81,0.8,6,1,05-06-2016,1.28,0.72,1.38,null
BX39_0_102419,1,4.7,4.35,4.32,26,1,05-06-2016,1.56,0.94,1.77,null
BX39_0_102419,2,5.78,4.88,3.38,32,1,05-06-2016,1.59,0.81,2.08,null
BX39_0_102419,3,7.51,4.91,6.03,12,1,05-06-2016,1.63,1.16,2.73,null
BX39_0_102419,4,6.09,5.85,1.05,8,1,05-06-2016,1.28,0.68,1.04,null
BX39_0_102757,1,5.81,4.49,4.55,27,1,05-06-2016,1.53,2.24,4.36,null
BX39_0_102757,2,7.14,5.03,6.59,32,1,05-06-2016,1.86,2.51,4.23,null
BX39_0_102757,3,7.03,4.74,5.64,15,1,05-06-2016,1.77,2.72,5.74,null
BX39_0_102757,4,7.41,5.67,4.52,11,1,05-06-2016,1.53,1.82,2.55,null
BX39_0_102759,1,5.95,4.5,5.04,27,1,05-06-2016,1.83,1.31,2.37,null
BX39_0_102759,2,6.76,5.04,5.75,32,1,05-06-2016,2.22,1.11,2.11,null
BX39_0_102759,3,7.01,4.74,6.38,15,1,05-06-2016,2.12,1.38,2.01,null
BX39_0_102759,4,7.29,5.66,4.31,11,1,05-06-2016,1.84,1.26,2.53,null
BX39_0_102762,1,6.14,4.5,4.99,27,1,05-06-2016,1.32,1.58,2.45,null
BX39_0_102762,2,6.83,5.08,6.0,31,1,05-06-2016,1.6,1.3,2.06,null
BX39_0_102762,3,6.91,4.69,6.43,16,1,05-06-2016,1.53,1.26,1.96,null
BX39_0_102762,4,7.35,5.65,4.37,11,1,05-06-2016,1.31,1.32,2.15,null
BX39_0_102765,1,6.07,4.56,4.83,28,1,05-06-2016,1.2,1.26,1.83,null
BX39_0_102765,2,6.83,5.09,6.04,31,1,05-06-2016,1.53,1.25,1.77,null
BX39_0_102765,3,6.87,4.68,5.9,16,1,05-06-2016,1.46,1.37,2.14,null
BX39_0_102765,4,7.88,5.65,5.27,10,1,05-06-2016,1.25,1.46,1.89,null
BX39_0_102766,1,6.1,4.56,4.99,28,1,05-06-2016,0.8,1.3,2.1,null
BX39_0_102766,2,7.01,5.09,6.37,31,1,05-06-2016,0.97,1.46,2.47,null
BX39_0_102766,3,6.94,4.68,5.78,16,1,05-06-2016,0.93,1.25,1.73,null
BX39_0_102766,4,8.18,5.64,5.83,10,1,05-06-2016,0.8,1.51,1.89,null
BX39_0_102767,1,6.13,4.56,5.43,28,1,05-06-2016,0.65,1.37,1.67,null
BX39_0_102767,2,6.88,5.09,5.29,31,1,05-06-2016,0.75,1.19,2.22,null
BX39_0_102767,3,6.59,4.68,4.88,16,1,05-06-2016,0.75,0.9,1.19,null
BX39_0_102767,4,8.48,5.64,4.84,10,1,05-06-2016,0.65,0.83,1.33,null
BX39_0_102768,1,6.61,4.56,5.48,28,1,05-06-2016,1.05,5.81,9.58,null
BX39_0_102768,2,7.14,5.1,5.92,31,1,05-06-2016,1.14,3.89,7.86,null
BX39_0_102768,3,4.54,4.56,2.07,14,1,05-06-2016,1.15,4.53,8.03,null
BX39_0_102768,4,7.82,5.67,4.81,11,1,05-06-2016,1.04,3.98,8.03,null
BX39_0_102769,1,6.39,4.56,4.85,28,1,05-06-2016,0.57,2.49,11.12,null
BX39_0_102769,2,7.09,5.1,6.32,31,1,05-06-2016,0.63,3.66,11.54,null
BX39_0_102769,3,6.67,4.56,5.84,15,1,05-06-2016,0.63,4.9,12.85,null
BX39_0_102769,4,8.78,5.66,6.42,11,1,05-06-2016,0.57,4.6,13.01,null
BX39_0_102775,1,6.82,4.71,4.36,24,1,05-06-2016,1.33,1.66,2.4,null
BX39_0_102775,2,7.38,5.15,6.78,28,1,05-06-2016,1.41,1.18,2.0,null
BX39_0_102775,3,6.9,4.53,5.38,16,1,05-06-2016,1.42,1.08,1.72,null
BX39_0_102775,4,7.79,5.64,4.99,11,1,05-06-2016,1.3,1.46,3.06,null
BX39_0_102942,1,5.73,4.49,4.53,27,1,05-06-2016,1.78,1.93,3.15,null
BX39_0_102942,2,6.79,5.03,5.62,32,1,05-06-2016,1.95,2.24,4.01,null
BX39_0_102942,3,6.92,4.75,5.8,17,1,05-06-2016,1.8,1.68,2.77,null
BX39_0_102942,4,7.23,5.68,4.11,11,1,05-06-2016,1.51,1.6,2.55,null
BX39_0_102985,1,6.06,5.56,2.13,9,1,05-06-2016,6.98,4.43,15.07,null
BX39_0_102985,2,5.68,4.73,2.72,10,1,05-06-2016,9.09,0.0,0.0,null
BX39_0_102985,3,7.01,4.86,5.27,7,1,05-06-2016,8.19,0.0,0.0,null
BX39_0_102985,4,5.28,6.0,-0.72,1,1,05-06-2016,0.65,8.18,8.18,null
BX39_0_103050,1,6.59,4.59,4.38,25,1,05-06-2016,0.86,0.76,1.45,null
BX39_0_103050,2,7.55,5.15,7.31,28,1,05-06-2016,0.96,0.87,1.81,null
BX39_0_103050,3,6.96,4.53,5.64,16,1,05-06-2016,0.97,1.02,1.95,null
BX39_0_103050,4,7.92,5.64,5.02,11,1,05-06-2016,0.86,1.39,3.31,null
BX39_0_103118,1,6.1,4.5,4.85,27,1,05-06-2016,1.24,1.38,2.37,null
BX39_0_103118,2,6.76,5.05,5.68,32,1,05-06-2016,1.5,1.62,3.14,null
BX39_0_103118,3,6.97,4.73,6.31,15,1,05-06-2016,1.43,1.79,2.93,null
BX39_0_103118,4,7.42,5.65,4.45,11,1,05-06-2016,1.23,1.97,2.53,null
BX39_0_103119,1,6.21,4.51,4.83,27,1,05-06-2016,1.29,2.03,2.95,null
BX39_0_103119,2,6.77,5.08,5.97,31,1,05-06-2016,1.55,1.79,3.61,null
BX39_0_103119,3,6.94,4.68,6.02,16,1,05-06-2016,1.48,2.0,3.77,null
BX39_0_103119,4,7.52,5.65,4.69,10,1,05-06-2016,1.28,1.0,1.34,null
BX39_0_103321,1,4.9,4.24,4.6,25,1,05-06-2016,1.91,1.47,3.31,null
BX39_0_103321,2,5.62,4.89,3.03,35,1,05-06-2016,2.38,1.26,2.54,null
BX39_0_103321,3,5.6,5.0,2.58,13,1,05-06-2016,2.73,1.24,2.56,null
BX39_0_103321,4,6.95,5.85,2.95,9,1,05-06-2016,1.54,1.07,1.66,null
BX39_0_103322,1,4.92,4.24,3.38,25,1,05-06-2016,1.6,2.24,5.28,null
BX39_0_103322,2,5.62,4.89,2.84,35,1,05-06-2016,1.73,2.3,4.26,null
BX39_0_103322,3,5.36,5.0,2.78,13,1,05-06-2016,1.43,2.64,4.57,null
BX39_0_103322,4,6.92,5.85,3.27,9,1,05-06-2016,1.43,1.71,3.29,null
BX39_0_103323,1,5.11,4.29,4.18,26,1,05-06-2016,1.34,1.06,2.57,null
BX39_0_103323,2,5.84,4.89,3.34,35,1,05-06-2016,1.52,1.31,2.66,null
BX39_0_103323,3,8.0,4.9,6.88,12,1,05-06-2016,1.23,1.05,2.64,null
BX39_0_103323,4,7.06,5.87,3.8,10,1,05-06-2016,1.23,0.64,1.12,null
BX39_0_103328,1,5.45,4.29,5.35,26,1,05-06-2016,1.31,1.61,3.98,null
BX39_0_103328,2,6.35,4.95,4.95,36,1,05-06-2016,1.33,0.93,3.64,null
BX39_0_103328,3,6.07,4.87,3.07,15,1,05-06-2016,1.21,1.33,2.48,null
BX39_0_103328,4,7.02,5.67,3.9,10,1,05-06-2016,0.99,1.1,2.57,null
BX39_0_103329,1,5.23,4.39,3.99,27,1,05-06-2016,1.33,2.43,5.8,null
BX39_0_103329,2,6.57,4.95,4.79,36,1,05-06-2016,1.45,2.62,5.6,null
BX39_0_103329,3,5.93,4.87,2.83,15,1,05-06-2016,1.33,1.84,3.5,null
BX39_0_103329,4,6.72,5.66,3.48,10,1,05-06-2016,1.11,1.72,3.68,null
BX39_0_103330,1,5.39,4.38,4.25,27,1,05-06-2016,1.2,0.8,2.04,null
BX39_0_103330,2,6.45,5.0,4.8,33,1,05-06-2016,1.31,1.17,2.58,null
BX39_0_103330,3,6.08,4.82,3.28,16,1,05-06-2016,1.2,0.93,1.86,null
BX39_0_103330,4,6.9,5.65,3.84,10,1,05-06-2016,0.99,0.86,1.46,null
BX39_0_103331,1,5.66,4.38,4.55,27,1,05-06-2016,1.52,1.57,2.71,null
BX39_0_103331,2,6.69,5.0,4.87,33,1,05-06-2016,1.67,1.97,3.61,null
BX39_0_103331,3,6.13,4.9,3.36,17,1,05-06-2016,1.45,1.76,3.22,null
BX39_0_103331,4,6.95,5.67,4.28,11,1,05-06-2016,1.27,1.27,1.98,null
BX39_0_103332,1,5.73,4.38,4.72,27,1,05-06-2016,1.12,1.47,4.49,null
